Date,Soil Moisture (10 cm) (%),Soil Moisture (20 cm) (%),Soil Moisture (30 cm) (%),Plant Age (years),Temperature (°C),Humidity (%),Rainfall (mm),Rain Status (0/1),Coconut Count
1933-03-31,27.00332954355239,35.12708595075199,40.23280961944656,1,26.319679076062876,75.02235759992108,5.21785159755193,1,349.1378336376442
1933-04-30,34.750377466566725,42.44930918152934,51.566987938208705,4,33.21139511580277,66.40351533627519,0.6445366081658276,0,324.19470915681313
1933-05-31,18.703065225962145,46.60863974990409,43.38703445383209,9,30.362589739651092,66.81302406280648,0.8314474622094871,0,317.4056877997672
1933-06-30,18.221280879770703,41.70860336340526,54.46227795188861,4,30.562302849210933,67.80116097062682,-0.4805628504690078,0,273.0716645903582
1933-07-31,14.669194098798624,20.502364157794712,24.7551092978492,4,26.229171311464473,75.60120143457361,0.36020484660534746,0,256.51511644224314
1933-08-31,40.41868203903306,48.201956205411896,32.093758072219444,6,25.67048615745666,60.60924472264146,0.9970598246143728,0,256.2126861835561
1933-09-30,25.29667713147124,35.21989205819072,32.44215555519828,9,26.09349991680226,78.2454647936401,-1.2890420336996569,0,255.10883868350936
1933-10-31,40.46433595113387,31.630568505298847,32.030293577295616,9,32.83138401872402,65.5451791053019,-0.8705571917549693,0,263.10184886964237
1933-11-30,28.137210549720738,118.87537299190281,33.92312070947475,5,31.420843042233326,65.02520774479466,-0.4560163486889838,0,284.9564055069764
1933-12-31,27.535299862217347,23.889590036112914,56.3130854036691,3,28.821512171832158,67.42453855602258,12.975350757804703,1,306.1192824432414
1934-01-31,35.1786284847695,18.39693649236657,44.43926307424576,5,24.798515041847356,65.95447778944514,0.22793180574801158,0,312.46384912639326
1934-02-28,27.389074426938418,23.67607223615994,26.417854047301407,2,30.72725834320744,66.10424867123689,0.07881204056251698,0,328.6463492085509
1934-03-31,22.039985229118113,27.77765093091946,45.50111610988579,5,33.60361282270319,62.01589204996494,-1.2539731033035229,0,354.28944731292376
1934-04-30,23.006036450910408,42.23928633351906,43.7325331472917,9,31.182654109339992,76.32836297394799,7.008979070809646,1,348.12484710740154
1934-05-31,17.649375459222085,22.708720035749792,46.758032585874446,9,31.73544226064507,68.95131899055875,3.286004702434513,1,331.84616749537383
1934-06-30,15.341850910837008,48.91417403866134,39.719632319628836,7,31.553478213385123,78.89407171874022,-0.3251351154012675,0,284.4903174184689
1934-07-31,15.6390022078658,38.15813238845861,27.46362503143628,1,30.200159403027875,61.612457367536116,0.9047590325153966,1,268.60311787422177
1934-08-31,32.52649316242936,44.8866752205525,27.85597065116014,1,33.61970234411426,77.64719268103943,2.4066378014181002,0,247.34438380492577
1934-09-30,19.955443744301107,44.15599744751741,45.66189358167251,3,27.01862075378467,61.21243873225167,9.15648178696982,1,254.54270837473672
1934-10-31,23.70852034031851,20.079078453436153,29.00313857449431,1,28.319854938853368,78.66714184988439,-0.8428969760969933,0,260.6472862198602
1934-11-30,21.595707738785467,23.63303191128298,46.271859719652625,9,31.858751075101242,72.24186846015753,0.26818394862128886,1,310.78266949024106
1934-12-31,35.27466911735608,29.50116971118576,76.76356540398731,6,29.26235351111009,79.97548939037695,1.4161194626105618,0,305.0588503814842
1935-01-31,18.706133562767633,20.760739386358956,28.71440649594093,2,27.11899642112308,65.38384612602047,0.1820508982234085,0,307.0751127906943
1935-02-28,31.900702747527976,49.44257689706929,35.43380321107576,5,31.61099938930639,69.91741076171269,0.7479607018370955,1,340.64495951326035
1935-03-31,31.724832669866945,27.669245039292008,59.054666993946384,9,30.566802042950002,74.28923063685517,4.37804334122865,1,350.1473208207049
1935-04-30,33.29932939932683,35.45989092172017,27.702151771318782,6,32.04204173142814,68.43945930553384,9.514667702242107,1,337.81520699456763
1935-05-31,32.76345548110312,38.73663415388364,26.641641960247483,2,27.299261949782696,70.86033884623454,11.80948956442257,1,327.3962044583929
1935-06-30,31.60447761047864,36.546595516115666,40.18551198564962,6,30.266490787474545,73.389202399735,0.6376986004705323,0,306.77591457322393
1935-07-31,32.6139912096212,24.302088571825507,41.86940305163898,8,,73.46340602795728,1.4060209070546956,0,270.55855990658426
1935-08-31,25.655980003290544,45.79341364673671,29.292385723317445,5,32.91407163749498,74.66294326697393,0.25111289824910604,0,252.83676881391304
1935-09-30,33.012715708199785,36.69891423467434,27.324843301612045,6,33.692052525008116,60.990262647223126,10.26932069820384,1,256.80491397716276
1935-10-31,32.689992931534746,40.45241310425594,56.902868211103176,6,33.820212267158695,79.03103585510917,-1.2377750822196127,0,271.5281344887283
1935-11-30,31.918531827032513,44.14555487919253,47.41081366389706,5,31.02658769817039,59.82304245550487,0.5510762767184263,0,272.91607689451916
1935-12-31,20.936468215653083,24.715473471875054,37.11819798269143,1,31.026178303072186,69.94704849058256,-1.4063687237953426,0,304.3909823221931
1936-01-31,29.353793896003946,38.29693543919298,43.30004868126469,8,31.93798572419762,76.67409895612371,3.1285439349595157,1,341.6386395907408
1936-02-29,27.52407750557509,24.753836237578977,26.12592736936872,6,31.37979079601304,75.55251822234011,-0.5975099732588965,0,347.1988935250757
1936-03-31,20.43476142060842,39.29620758754706,35.48951291604494,4,25.777587862456055,75.3786864449976,11.864237700751707,1,358.84492296769594
1936-04-30,21.418638273337283,25.85253649548659,43.88088919700921,4,32.38981892397583,60.62104517299924,6.919356463217583,1,354.224112597955
1936-05-31,25.593138312436672,36.45664996974508,46.35268282642162,9,30.013797783953283,80.69103634696846,1.6968095384764317,1,329.17703671109
1936-06-30,28.722774986269226,37.030018770458554,47.53100899471753,3,33.920181457477916,64.82514892726422,4.920172466960816,1,312.8907980948582
1936-07-31,37.79047029713874,23.730572909277672,52.24443375984586,5,31.122741950012927,73.11589929060322,1.8383166100975215,1,247.54297372050502
1936-08-31,40.33675151948606,43.02333943164766,26.734527509366792,9,26.412308591265752,73.70656263745155,2.94088979985977,1,263.85748616609345
1936-09-30,31.041015282676348,46.767748532757075,24.349250086782668,6,27.181060053072482,65.17178276146359,0.5725577105889071,0,253.9043198852638
1936-10-31,18.603557138413695,42.3191952120884,40.17929437687214,6,26.148340688636996,69.63211476594344,0.45775795843739125,0,249.45237143535607
1936-11-30,36.658823605031266,26.176072909943514,43.37421115733592,1,32.56284988076555,61.933294382741465,3.1434866012642892,1,273.7688335306998
1936-12-31,32.250587662374,24.938408065531462,55.79913800709106,5,25.21038480526531,68.44260569910823,3.7597037762447583,1,291.66193028700906
1937-01-31,38.67014966919645,31.02706821904032,47.68747566863991,5,29.962408302654875,70.5947354851608,0.09251557141008461,0,307.1811545439073
1937-02-28,26.316742649094707,24.339075774561778,31.419219694565946,4,28.994303921568815,62.10508405152969,-1.028184808416293,0,355.0036717909581
1937-03-31,38.63000500705723,27.126059261492834,38.22528846780162,9,33.503999924560354,66.65012685236827,0.46773291466471834,0,362.8346846095026
1937-04-30,35.2540633487399,33.82131258955415,30.67237048643485,6,34.170836525770966,74.48708929851763,0.14541456164490388,0,333.9251713767785
1937-05-31,32.40904345713239,35.01256518581934,27.846503278954717,8,25.96116886816705,68.41899276466233,11.616383652502806,1,313.3195254732377
1937-06-30,28.391576164237772,26.562284782718226,56.10318919809575,4,32.5373688073609,68.97429451201279,4.265800401038392,1,294.1003784661938
1937-07-31,38.23054128750348,47.50320582153374,34.42517395197683,9,30.906676271929847,76.633376604175,-0.1232559275971834,0,292.2184677816635
1937-08-31,17.360948847759534,27.18486126849021,35.45545695808945,4,32.53865777483547,67.82382865125814,0.804606856073024,0,260.5533963191572
1937-09-30,18.841505930961954,35.18447646230151,31.665003598877696,8,28.031444018962834,76.156252252091,-1.4499465356128507,0,245.64663799696675
1937-10-31,36.3480568511752,33.18601600545515,54.462300880485884,8,31.228371870407557,70.01516388229913,1.0248807169545646,0,267.1160596582568
1937-11-30,32.010122509792176,29.414305511791284,59.145796646084385,8,30.40234614029701,71.36346386289506,0.7369705344272431,0,274.1499792431032
1937-12-31,32.40781109377229,43.85224698082141,39.38725649152762,6,34.9955602151832,78.14518020866522,4.48986249096243,1,313.6663123969263
1938-01-31,24.496913062458493,49.632395040143074,41.260831773941575,5,32.2620208988782,72.29550959676187,4.525496595792154,1,319.4034703381508
1938-02-28,24.928036491813312,72.48215958902138,26.364134335415446,9,26.322282208127216,59.029574871445874,1.1421568007368434,0,330.5987513964025
1938-03-31,24.246896491319337,50.144576642988895,35.68212697318304,9,33.08098567757039,69.76213596842997,-0.6571910272536181,0,351.06167448883264
1938-04-30,26.520524710098556,45.74339921421879,39.61797468204549,5,27.031533543525445,76.98393881350137,-1.0798292811997403,0,313.44369492870993
1938-05-31,19.654990652380246,20.876609489679677,28.163131697264188,1,27.340843834730723,61.84092241366921,-0.884354269635062,0,326.11318997173595
1938-06-30,31.19327778485852,38.10168517380281,52.40926450557473,6,31.96013381266472,77.82433309314565,0.6214633723401773,0,293.06030487677896
1938-07-31,17.559961487337308,42.11477432226965,31.94787262217192,3,23.735345037011157,62.64883561815815,4.284433141461769,1,257.53589347504936
1938-08-31,19.656824628390254,47.09658169475787,37.69757781722585,3,31.563639764477553,71.66135182645577,-1.4770542040635892,0,256.18110874930574
1938-09-30,15.436920242665344,30.253790075911763,48.90967091616539,4,33.54295505374555,75.4530752798342,-1.0287907815103057,0,257.37617348204225
1938-10-31,20.443051183755642,43.15854455117309,46.62036613091061,7,26.046614718431556,68.06751765743535,0.040750574063452304,0,251.72224782645776
1938-11-30,24.166540429831013,23.357202517784703,41.54311362688134,4,24.8793059813891,67.16819130386082,-0.8802144684906613,1,282.3722519203075
1938-12-31,17.449618174405135,42.05340778874861,53.30013894337173,3,32.7154928410334,77.14979120957125,-0.1474449542909092,1,291.00472897432803
1939-01-31,35.02946509557919,27.750085060658293,54.819174211251394,3,34.01289055265062,62.65275324157087,1.5183506959685622,0,184.34484567196077
1939-02-28,16.55342881981447,25.729549505026213,27.654085244936947,8,28.029524971043358,77.08983259343648,0.8800282633296072,0,339.54261136123284
1939-03-31,35.753005874019564,36.66406432844774,27.56350045644184,8,33.609551531798466,68.39120094509494,6.183902990804464,1,373.1539597100128
1939-04-30,32.313490005792886,35.4034161025307,57.690629952796186,3,27.731903161350967,75.14325412556231,-1.200881662167707,0,349.75756376347044
1939-05-31,20.61675876067962,24.902502838973525,39.20992195711016,5,26.78168451571898,78.05931719485704,7.941429807807717,1,323.29993659807667
1939-06-30,37.440204303241075,38.30187649897638,46.347279646733895,8,27.856872519777077,69.03691923400068,-0.523321705338386,0,287.64939142126735
1939-07-31,38.069390252109365,31.80322284573834,45.92923719104117,3,30.148526214664553,74.78812376645331,-2.83919466654478,0,241.77663659531729
1939-08-31,19.517942512788157,25.22194661147228,55.469790474531315,3,30.89603089924949,78.81249629610889,9.60177378166839,1,264.91980932335844
1939-09-30,29.026224514444614,38.3291390095352,29.545497964710712,9,24.2880758617266,61.31592790522311,10.012304842380937,1,239.67782126595785
1939-10-31,21.2432038776333,36.663525170720185,43.82778410520628,1,31.16131995541967,69.05119500945868,-0.958342815504194,0,294.47936653019445
1939-11-30,28.381789179526137,37.024551572709626,56.867182085722575,1,27.174446479716767,62.11686241213686,0.7100386648275752,0,266.0592182139601
1939-12-31,35.997947842234424,38.18646347433405,44.34248481887679,6,33.827174660840605,66.34460018267409,0.7034466824691473,0,300.3589684822948
1940-01-31,17.501542914369075,30.854956752413297,45.52184424726825,9,25.153943625537114,74.69417267586618,-1.367593368869914,0,349.06795298276205
1940-02-29,67.94231811808503,23.307758468854075,0.9370080216457977,3,29.28482909734849,78.85050381284472,-0.4877295225641234,0,326.8313167220226
1940-03-31,23.30266842652909,43.5995828249497,59.64507193615324,5,24.59284429324222,72.12728255820734,-0.5706913580590816,0,352.46405674274115
1940-04-30,15.419055737447808,36.70394645471212,49.02333136155983,2,32.093529032530654,75.03082160803606,1.1378364024204184,0,346.9974116531323
1940-05-31,29.240501587103946,38.38753054151484,55.12446790377715,3,29.035703295659086,76.6375095692017,0.893332948437108,0,318.5689812250853
1940-06-30,24.056768164881902,38.323900784921754,26.42009346508365,2,26.928700670489118,73.02456659070916,0.6980811347010532,0,287.50113583165717
1940-07-31,28.68439916120836,39.3272465374695,43.94752954553697,3,29.945912323626267,63.94867489829218,-0.6845735927557833,0,289.63925055306004
1940-08-31,22.578499495749227,37.108571299358914,47.74363777678648,5,25.892666862279924,71.11361530304193,6.87907527831533,1,258.7970425280238
1940-09-30,30.846079955299352,44.790320567002844,48.848504460977466,2,28.96400241007827,62.78052717213927,8.404797053404302,1,259.51209790249385
1940-10-31,28.47967022926321,27.92567384533534,36.91024449523547,3,33.45754994035581,77.67805345865241,0.6044926929142734,0,279.29014482321014
1940-11-30,29.622309204975146,32.96692177161813,48.55100049150692,4,28.788488026781298,71.26303297647057,2.1110040869338342,0,284.03361835144034
1940-12-31,28.68213225619956,16.88369588451179,51.79481638961636,4,28.725465690031495,69.58703108643265,0.8079502867521382,0,299.3125176315221
1941-01-31,24.756995511605858,44.54290199537158,44.259719088386596,1,32.036492307513996,71.09583278148983,-0.14609786128699737,0,337.705434698467
1941-02-28,40.38621780218733,33.18040282035365,51.89829324801843,2,29.476592193385585,60.43759640655751,7.023760801503133,1,345.8892366615045
1941-03-31,25.049692010318157,16.95422090021021,27.957392196338375,3,24.73859080335975,74.42199533157464,-2.1149766161253845,0,346.3620918185199
1941-04-30,38.650907257048075,21.512838715340376,62.195556904344514,5,29.202669887192656,67.2531663004524,-1.910678524206524,0,353.159123856135
1941-05-31,18.90210924042918,37.41500717098725,29.61611012186579,1,28.473865558525237,66.61519793540536,1.0438903513076012,0,321.38644844359465
1941-06-30,28.724322954083835,37.72312505712797,50.694338684710516,7,29.771281608260175,66.15907236105133,-2.410159846436342,0,309.39813015591477
1941-07-31,18.03645877141539,29.96667127421997,32.26158700212222,7,30.510439327834227,64.6443656296611,10.020033424945908,1,278.15340835943186
1941-08-31,18.63913039541331,44.76053485179233,31.109515206814976,1,32.7473263299665,66.9991563795602,5.934737057624227,1,266.8129320625185
1941-09-30,25.51753455216197,41.30464703060851,29.39821273959303,5,29.018150331455153,72.14888435970074,2.4383743975428684,1,195.0828272514508
1941-10-31,37.16441469047249,43.55795457162308,45.0495826082938,6,26.425095024301665,76.57097173874345,2.1813175311863295,1,238.86706657662387
1941-11-30,22.28298041630714,47.21964884436495,56.16225810363534,1,34.604141587526655,70.6093235662154,2.1985568082652964,1,287.64117942704036
1941-12-31,28.878588452652625,29.35689828391086,40.8583481111348,1,31.147703225524836,67.52657481082811,9.237927798888693,1,297.28645060655396
1942-01-31,24.058832487703235,39.781702660896876,59.736534312893056,2,29.257132182032446,72.20062104589792,10.413796656762617,1,317.7971099564041
1942-02-28,25.93105891969202,50.092286629268266,21.155069078977178,1,31.19387955155744,66.59897737416152,-1.6980666709437877,0,349.5864170941522
1942-03-31,23.5044203818329,25.76595880492585,59.97475861886281,7,25.84454008431014,71.07608232930563,,1,345.75723122881567
1942-04-30,30.22383186296464,25.417333642394546,32.8695823164192,2,28.259903604128226,75.38581912739797,7.233064445982875,1,234.85629029082497
1942-05-31,38.792020245731216,24.732595590209346,58.18445711593679,8,28.02307748124857,61.59628534520606,8.974108723528213,1,332.760897507253
1942-06-30,34.812037586766614,27.509987704291742,54.24805981027369,5,33.425840358856355,75.09376142536668,11.862687295858903,1,310.6734624485699
1942-07-31,20.18254031853577,30.609393743640826,50.454962066661125,4,28.347747262853815,60.97546437345902,-0.6397628558094889,0,260.12320198919815
1942-08-31,35.90588151416276,49.673992093562994,32.90376866729118,3,30.243592269906422,66.4447546022481,0.028365762753010514,0,236.23617161216654
1942-09-30,35.226792137485816,41.13217671285477,28.025345393458267,2,31.561075862714798,74.56318070897163,2.1464384101602567,1,260.24209812440677
1942-10-31,24.609072650779815,29.092475212735764,28.653908769096837,7,34.02310456948857,66.27653678212998,-0.6173315524357343,0,277.8715895774027
1942-11-30,31.810040137227844,49.75033878721325,47.2500243306824,5,29.0334599710646,75.10515667558683,2.4158589544003553,1,279.6495481276015
1942-12-31,36.86173084844888,33.18747615978612,56.03495973345481,6,25.498142426397575,74.3780393103612,2.631914216690869,1,292.87636634567633
1943-01-31,34.46456917648845,43.44105216208094,45.39289827266369,4,26.70055182957254,74.31788098229633,-0.69108101203003,0,316.2269873672158
1943-02-28,21.65687425142487,21.72270735324142,46.59905281721712,9,32.52869400715,68.04932990629842,0.6988855590455851,0,353.41061394617253
1943-03-31,14.908062926924439,26.32682553145304,46.32480543359518,7,30.3725445439438,68.41089668370364,7.182912593294574,1,361.46319644302014
1943-04-30,17.08771453637969,48.50793413343025,53.283017223819236,3,30.175002378649435,75.30472056758573,8.874079894429629,1,349.78922969772685
1943-05-31,38.81027724142582,31.483170915890696,41.577951229911946,8,35.00516323435307,61.79642234624348,0.16056327790906508,0,352.3876797810318
1943-06-30,27.071321858596917,37.39735021570654,48.02401166410727,7,27.52592902351624,79.3039816188651,-0.09804369707521803,0,286.31563795830783
1943-07-31,17.37004531538188,45.20462031892698,,9,25.43600697296148,76.25583554610478,-0.4768179303180396,0,265.0311015496323
1943-08-31,23.738002048552485,53.037066560830354,44.52250236414186,9,29.57904028012344,63.01278378210768,10.255240783159161,1,250.23435737301267
1943-09-30,16.905738120236304,46.779710385449704,32.76386314983074,5,33.153512193910565,77.05066788786975,1.1992600439850136,0,255.61712733558608
1943-10-31,29.43574091746438,47.66059951039346,29.902265207034024,7,30.542360885322182,65.745102344098,-1.4169536248652397,0,270.4822487719242
1943-11-30,34.15624337312447,28.05468957707714,47.349514591299446,5,31.545701288343345,67.73149053127713,1.2664893429942854,0,278.7353453998333
1943-12-31,15.705917589468752,37.94291351829101,56.66076731901886,6,30.556698805765166,62.965695950301466,1.9827147183623375,0,288.3398509788993
1944-01-31,23.78851021216937,23.75679066419611,25.730007606862348,4,35.56822831174966,60.83572136316346,-1.2290819996443574,0,328.3078090553711
1944-02-29,34.967645921503774,28.000772096221247,53.26397191514133,9,34.766259094879146,71.76684028436787,1.123044887859162,0,354.2664442308964
1944-03-31,32.998704163522056,44.428860899913346,46.25369146491425,6,24.581859764604005,75.76660685010054,1.9948217483597515,0,357.30273513731015
1944-04-30,21.787473041322944,17.340600830678422,33.39004334294936,1,,98.09761349637708,0.8732043095255947,0,356.3137436812588
1944-05-31,28.93874868728343,43.627820113324525,43.59678082130602,4,33.52353347747749,62.14447724173621,13.273915195200285,1,328.95268717150884
1944-06-30,35.41725284799082,34.17159629395064,40.25988048035377,4,34.335594728867655,74.54992218268191,0.9500051765628704,0,297.3970814283787
1944-07-31,26.55075425396935,19.092278829190374,45.39823001090212,4,34.92919712400363,78.72494925788538,10.808220432025111,1,273.2463144790236
1944-08-31,27.554723526320473,49.15715856615206,27.19516334781417,9,27.641497833352418,73.64809280062134,8.95280642148176,1,236.35290384547045
1944-09-30,36.67695006743387,27.88356262340891,35.77271250289082,5,30.271979217926855,80.26409564935489,-0.8936752029759525,0,244.85997023298762
1944-10-31,38.894845006080494,46.72900831007598,35.54869359467276,6,29.707549968376675,55.44429330876194,-1.6433036614683643,0,266.0179223419525
1944-11-30,18.220430325932234,18.385980873473002,48.27143380398937,8,25.523937383511168,78.16213639759346,0.050634949577428444,0,262.28407768393834
1944-12-31,,39.94215841572263,26.45480446257591,6,33.847353644898064,73.98020647500675,0.3708724532093866,0,293.5272748424817
1945-01-31,27.69830012749238,40.48632003981116,54.00268417650877,8,21.1505767461627,62.322952132664554,13.478308261210808,1,318.5017779171142
1945-02-28,33.996141658917914,45.774845311599826,34.97396706757785,6,25.72434116696874,71.63512168754359,-5.462863251070065,0,363.8460979910613
1945-03-31,40.678977980416995,36.88400883637253,35.43534198155867,5,28.870384166876153,73.82906917223406,0.2228514100450712,0,347.1001763762175
1945-04-30,37.22993862418723,27.336851732231917,51.303680931501056,2,31.51288988797915,64.99299406220267,14.394348559662797,1,374.4877077759642
1945-05-31,24.226084145621527,45.37468749503048,49.60870744806219,4,27.94583055599125,74.31471889929921,-1.3304683784270632,0,322.2903174139162
1945-06-30,28.673911440247924,41.127881107517794,42.38601448436668,9,32.51980296915736,76.2026310278059,-0.5421076745815849,0,282.200795473567
1945-07-31,35.33895440083342,18.598856821786907,54.22686471597196,8,33.394394531931525,74.70247745264254,0.9200760999640012,0,276.321856493661
1945-08-31,12.858236825953723,33.75228684693312,46.72785731887914,4,28.263640284823886,67.77142932249286,13.91981867020537,1,264.75923254251825
1945-09-30,18.09273576102496,44.821427223654595,41.368307538069004,4,25.776457500495173,62.649175293487446,-0.02165534636639456,0,240.48377210236055
1945-10-31,22.49191074314683,40.289374579966044,59.43856432427763,4,31.31398851585722,69.05880896140614,10.672004341964001,1,245.4895090592513
1945-11-30,38.5690350247972,83.75712568079045,24.488365998313828,9,25.129261441874807,59.766495136377216,5.534425182303089,1,266.5390309928124
1945-12-31,24.41098267390562,49.190675584807735,49.26274306257663,8,31.560197628570172,68.51861186889259,-0.29588865768913786,0,289.6466256871033
1946-01-31,22.747799655516733,46.584666138736075,60.686966710192074,8,28.32909769634081,75.44941240921297,12.666106233535935,1,304.7578660904244
1946-02-28,24.980193612553908,25.295736306594694,32.46493455439536,3,31.51441058245056,60.65506124907674,-1.087552080970579,0,327.7017486498989
1946-03-31,24.050462535664465,45.099979956470044,43.25787639403194,8,32.87963043673273,59.3476792239165,13.544747327239321,1,350.9449463644548
1946-04-30,23.39801491969885,42.18235996904386,41.72194157942706,1,31.017607826757942,65.59094694074747,-0.6584607646813342,0,350.2019273362761
1946-05-31,,46.09456450155412,26.552471242973837,9,25.410304067808237,66.63738771119262,-2.2052505095345922,0,322.9713631389475
1946-06-30,20.928706806010286,20.600579429973525,43.90567373613863,3,25.998078127733365,63.83218551229609,5.478704642620651,1,290.04058607107885
1946-07-31,34.60349161490149,31.708141237636788,49.12310465156379,2,34.5128640924616,77.12718925690118,-1.9640737033564168,0,273.00400710367865
1946-08-31,17.97531473298578,103.50237674720296,58.89664887280503,4,34.59792206205369,76.66132361134038,1.5796652970010374,0,244.82673882668757
1946-09-30,32.910437628984376,25.855826035245357,43.01436676022946,2,33.24952078560222,72.63534126940509,0.7188153265455278,0,251.79494629766742
1946-10-31,20.195083651235727,42.82496852674388,35.91666551561093,9,26.287284652285745,70.43991406430735,19.220273741679684,1,261.47518965346495
1946-11-30,,48.74034949836238,41.665574955847006,2,31.33775325960824,74.67614720824822,7.797536636282727,1,285.65471260924954
1946-12-31,33.69582893064412,42.052601497636275,54.97901858890767,1,25.529036428616834,61.104553973218465,-0.4071758921545207,0,296.15728397497537
1947-01-31,32.42388433320057,25.852872991307795,25.759871065083843,1,31.82967378173295,69.83458285021561,0.5205857531892261,0,323.04487923156927
1947-02-28,23.834754106699407,27.78433797394302,50.028055203281774,4,28.560333457741613,60.924445405459174,-1.5629810857358968,0,346.07906618697405
1947-03-31,,49.21567376163036,38.53158295679142,4,30.202599700431165,71.98260549705766,-1.6379873194282861,0,360.3118632494908
1947-04-30,25.948793444262243,31.176204447753218,36.941333707934106,6,26.348959001542617,79.26451279989921,11.132455057308343,1,354.8910227032564
