Date,Soil Moisture (10 cm) (%),Soil Moisture (20 cm) (%),Soil Moisture (30 cm) (%),Plant Age (years),Temperature (°C),Humidity (%),Rainfall (mm),Rain Status (0/1),Soil Type,Soil Type (Numeric),Coconut Count
1931-11-30,27.95679155857579,41.061206739862634,46.148277586562045,1,28.7329507193341,70.95383218528902,3.3879065786974514,1,Cinnamon Sand,3.0,282.0
1931-12-31,27.439560759122543,33.2878001588073,42.72660432013225,1,29.02631400276444,70.14552203112805,3.3879065786974514,1,Cinnamon Sand,3.0,309.3333333333333
1932-01-31,29.629670730142138,34.28424611070343,35.536069524613005,3,30.50706548749281,67.19050950392567,2.135856312105657,0,Cinnamon Sand,3.0,332.3333333333333
1932-02-29,26.326997546045106,41.72516387207459,35.40167571587388,5,31.09103045133482,68.97435476687627,0.22858324040491143,1,Cinnamon Sand,3.3333333333333335,347.3333333333333
1932-03-31,24.89136130384843,42.4371867540766,36.91650979097739,6,29.330505355098012,68.4915246601529,1.2152557770076549,0,Red Yellow Podzolic,3.6666666666666665,340.3333333333333
1932-04-30,24.57816443403735,40.16201727970966,43.62580756397899,7,28.001801095146032,69.13422574020747,1.4764450395093849,1,Red Yellow Podzolic,4.0,333.6666666666667
1932-05-31,24.28320378040478,46.60730440896049,41.822943168690166,6,26.51750827889103,69.70037850910606,1.4764450395093849,0,Red Yellow Podzolic,4.0,311.6666666666667
1932-06-30,22.778156714164414,48.26898924627014,39.19216514539104,4,28.874132370913713,67.56293366325599,2.714213089037989,0,Red Yellow Podzolic,4.0,292.3333333333333
1932-07-31,31.374397163357,42.12871965334106,42.86249318449237,9,31.492952698619632,70.55573040617175,4.53929605825392,1,Red Yellow Podzolic,4.0,273.0
1932-08-31,33.64609685189571,26.691188961028036,47.120720436006174,6,33.20150038408101,69.92661795646727,5.04567662368779,1,Red Yellow Podzolic,4.0,258.6666666666667
1932-09-30,35.040902752768226,24.744890119075205,48.41297651580601,1,33.64132189903888,73.12710774939346,3.449563513666168,0,Red Yellow Podzolic,4.0,250.0
1932-10-31,28.03687646472901,27.655699334025915,47.63070846816273,2,31.961081478010474,69.95065292666267,1.5854411142357552,0,Red Yellow Podzolic,4.0,252.33333333333334
1932-11-30,28.836170809881054,33.80229425813292,44.484211484923,6,30.347491298449256,76.27218020882697,1.0790605488018852,0,Red Yellow Podzolic,4.0,275.3333333333333
1932-12-31,27.335549152967285,33.807257363398385,53.12671473750057,6,29.25115265492867,77.89904991790208,1.7435540994249168,0,Red Yellow Podzolic,3.3333333333333335,302.6666666666667
1933-01-31,23.722266547478526,38.57697501328611,52.11126396801958,2,29.07280056859048,77.48753169965539,1.2928210267327587,1,Sandy Loam,2.6666666666666665,318.6666666666667
1933-02-28,18.216293059189006,33.23018686607735,56.66774766751578,4,30.101697151203425,68.80906782095526,1.2928210267327587,0,Sandy Loam,2.0,332.0
1933-03-31,22.39508583352823,26.562575953815326,45.598786592108695,4,28.735531848309545,64.12339286679126,2.2579428622908386,0,Sandy Loam,2.0,330.6666666666667
1933-04-30,23.073687619598847,21.688385089125347,38.79897045646337,3,27.26431939992779,64.74592077608575,2.3914554017292278,1,Sandy Loam,2.0,325.6666666666667
1933-05-31,27.541257944277238,30.721085039042304,36.985937917507385,5,26.48821513548499,65.29458162943348,4.706310873851799,0,Sandy Loam,2.0,308.3333333333333
1933-06-30,29.04148782851851,39.08310537737599,43.37884546426659,7,27.499983756058768,66.81364034010899,4.763223483683532,1,Sandy Loam,2.0,286.6666666666667
1933-07-31,26.348636561612064,38.72496208952984,47.433305605464874,3,29.84022055000949,67.57631268314374,4.629710944245143,1,Sandy Loam,2.0,269.6666666666667
1933-08-31,34.267162396006974,37.560675292875295,45.18385255058024,6,31.64846255790124,72.20255384441698,2.3148554721225714,0,Sandy Loam,2.0,253.66666666666666
1933-09-30,31.454284314356187,48.491981131643115,39.26494644585936,5,32.95793900637787,71.16257039111052,2.3148554721225714,0,Sandy Loam,2.0,252.66666666666666
1933-10-31,39.09155574472095,48.37013024087796,43.75040646683999,4,33.83667614655167,72.69318905208668,2.3148554721225714,1,Sandy Loam,2.0,268.3333333333333
1933-11-30,28.529218438750657,47.077613836436775,38.55498958877205,1,32.56413174060523,71.38811898905098,4.629710944245143,0,Sandy Loam,2.0,286.3333333333333
1933-12-31,28.799613938264017,32.101094180979835,43.615895309573865,8,30.173968290345513,76.60115792377432,2.470872420533504,1,Sandy Loam,2.0,334.3333333333333
1934-01-31,27.416183423898065,35.52095860514567,42.73743063215204,3,26.73602476367654,77.00601659731267,3.1932926596363735,0,Sandy Loam,2.0,347.6666666666667
1934-02-28,28.69176466180122,36.16031399539899,48.72942344170399,3,25.960681085603195,72.72154347467007,3.1932926596363735,0,Sandy Loam,2.0,360.6666666666667
1934-03-31,25.363769661842117,37.31256439352047,54.133526940897944,3,27.916127082182566,70.14314688039038,3.394265553230534,1,Sandy Loam,2.0,346.0
1934-04-30,23.799318886661325,37.512551247321646,52.233580588124795,8,28.04756555299271,70.90647918371015,2.6726879110174546,0,Sandy Loam,2.3333333333333335,345.6666666666667
1934-05-31,24.4358116352057,38.94521926997344,51.288261033390654,7,27.808276407294127,72.66890423234584,0.6129116950860584,0,Cinnamon Sand,2.6666666666666665,318.0
1934-06-30,26.81801948533465,40.92200490349962,46.41957016751807,2,26.22420723030513,74.12306893253566,0.5822371964572941,0,Cinnamon Sand,3.0,295.0
1934-07-31,31.177650204933354,40.29665052152361,42.186686850986696,6,28.586903896303415,73.44259713868033,1.8694700205141512,0,Cinnamon Sand,3.0,269.6666666666667
1934-08-31,34.33044096077527,38.5701259930752,43.60985316445318,7,30.562165792509422,72.64932218231202,3.929246236445548,1,Cinnamon Sand,3.0,263.3333333333333
1934-09-30,36.19428465413349,36.2182087578447,49.06113258476271,6,30.278364285764138,69.81239588315675,5.197130474070806,1,Cinnamon Sand,3.0,253.66666666666666
1934-10-31,32.64454230531587,30.505106548564815,46.62800847230062,3,29.91735273301262,69.75475590089685,4.369376352128177,1,Cinnamon Sand,3.0,261.6666666666667
1934-11-30,32.21665572180865,29.830621585625803,48.851064128527476,7,28.452103180537758,70.32816591240571,2.3068919952549467,0,Cinnamon Sand,3.0,282.6666666666667
1934-12-31,32.46396726868307,33.95507250917513,37.761791094025845,4,29.285363744488667,71.0272261651976,3.0275478863759324,0,Cinnamon Sand,3.6666666666666665,297.0
1935-01-31,32.88856969687624,34.72742444491667,48.01053387095009,9,29.366839250770663,70.72539113572523,2.837911255536754,1,Alluvial,4.333333333333333,320.0
1935-02-28,28.180442151020443,30.551959126396707,45.80100250552928,9,29.00953500535516,69.45078038778267,3.0146673265313138,0,Alluvial,5.0,330.6666666666667
1935-03-31,23.07885026803176,26.443692100444082,46.3949393444179,8,29.044349521734123,71.75315862623218,3.0146673265313146,0,Alluvial,5.0,342.0
1935-04-30,19.218927956988946,30.520050087266714,33.85593735266505,4,28.902932201933606,71.61360537570484,3.509320809093959,1,Alluvial,5.0,338.3333333333333
1935-05-31,17.878205102663028,27.24682961373142,29.433633850950162,8,29.047785153667494,76.48041117903162,3.192771069238459,1,Alluvial,5.0,320.3333333333333
1935-06-30,23.721371606278563,28.639020113661676,32.14827807501539,6,29.750640800669988,75.74170385527424,3.1927710692384585,0,Alluvial,5.0,294.6666666666667
1935-07-31,25.435148031994135,29.467691974996978,42.398566176441335,1,31.051032500668555,75.7686349598121,4.742288390633544,1,Alluvial,5.0,269.3333333333333
1935-08-31,29.76372565828687,39.28351004676524,40.86503147520171,6,32.28670781223456,74.05047520063484,6.9445664163677145,1,Alluvial,5.0,264.0
1935-09-30,24.017984647936277,44.98936387428844,38.58186546091468,1,32.72575797986513,70.66881052934299,4.923794738173647,1,Alluvial,5.0,263.3333333333333
1935-10-31,21.899846943359083,43.06813147552765,36.705273044950566,5,32.44150134599865,70.60341500132539,3.4765659851857555,0,Alluvial,5.0,265.3333333333333
1935-11-30,18.153537622460238,37.70005022152346,46.20491613490962,2,33.859642548107786,66.75609633978888,1.161710513063184,0,Alluvial,5.0,274.6666666666667
1935-12-31,19.224148001492505,38.404793269345966,45.8168224238016,9,32.9450994412169,71.53095607529367,0.9981120467163351,0,Alluvial,4.333333333333333,301.6666666666667
1936-01-31,17.92943254834229,41.80802190724539,39.852397609144475,6,30.57500075690668,71.8063652014988,0.3207410029726249,0,Cinnamon Sand,3.6666666666666665,330.3333333333333
1936-02-29,20.451950779391293,37.39423650411154,38.06582598681223,4,27.529161242285838,68.57124210271003,1.7276842507455654,0,Cinnamon Sand,2.6666666666666665,344.3333333333333
1936-03-31,21.030946117687574,34.7784635112015,38.98528189597935,5,27.56143819275881,68.76457091135313,1.916470714246799,1,Sandy Loam,2.3333333333333335,356.0
1936-04-30,22.47084420492575,31.375234873302077,40.80568660194002,1,29.08833780044522,67.06627512864499,1.7262150388558286,0,Sandy Loam,2.0,345.0
1936-05-31,22.96917907502355,40.011247821511546,37.3628134207738,7,28.939619455310805,73.40560670924276,0.5701306724039349,0,Sandy Loam,3.0,336.6666666666667
1936-06-30,22.463854226959302,34.47023119361432,44.98986688670501,2,29.29790418158822,70.637115537655,0.7181139550619821,0,Alluvial,3.0,292.3333333333333
1936-07-31,28.640730747501284,37.84799620870183,46.499706495614525,3,29.9917462742397,70.59755822103882,3.0329694271845535,0,Sandy Loam,3.0,274.0
1936-08-31,26.30008529838536,35.43655027138268,42.164748407608236,7,31.746394130051428,72.60696667759754,3.10452422478074,1,Sandy Loam,2.0,251.0
1936-09-30,26.82192518855332,37.10604161795387,35.51867748210571,9,30.104991684459936,73.43593644635166,2.637269151039805,0,Sandy Loam,2.0,255.0
1936-10-31,27.066070704460454,30.928407417908648,36.85077759516084,3,28.565615526637412,74.71047094219323,0.322413678917233,0,Sandy Loam,2.0,260.0
1936-11-30,26.860685060017374,33.38462911082316,41.33247517637864,8,28.57036709603752,70.91105477987222,0.0,0,Sandy Loam,2.6666666666666665,267.0
1936-12-31,33.26141116496003,31.380776090780447,40.251764916747014,4,31.33063493769056,70.84325727613138,0.184586300926094,0,Red Yellow Podzolic,3.3333333333333335,288.3333333333333
1937-01-31,25.81572467962717,37.995674651807114,43.11079726861803,8,33.16460550481069,68.62798264912499,0.184586300926094,0,Red Yellow Podzolic,4.0,312.3333333333333
1937-02-28,24.78206082748673,38.6775911060924,42.27291144123797,7,31.844268890761967,72.35426661651354,0.22169448618229146,0,Red Yellow Podzolic,3.3333333333333335,347.6666666666667
1937-03-31,16.735076851517448,53.54917198653832,40.94075392846905,7,31.402010732422344,71.67486526219513,0.03710818525619773,0,Sandy Loam,2.6666666666666665,355.3333333333333
1937-04-30,22.473609585620874,49.32851738950694,35.463349147845804,9,30.97829537547693,74.78832739979472,0.03710818525619773,0,Sandy Loam,2.0,345.3333333333333
1937-05-31,22.6912290979697,48.10748744028416,34.77246106725759,2,31.73411821165642,72.43002427040206,0.27314157507240316,0,Sandy Loam,2.0,320.3333333333333
1937-06-30,25.76751849649537,40.56643545559684,38.204175688364096,2,29.216909273595945,73.31422916142789,0.27314157507240316,0,Sandy Loam,2.0,304.6666666666667
1937-07-31,24.236200868723163,37.771662382899,42.781509756266225,3,29.224127669210116,69.59065626464893,0.5017248154773146,0,Sandy Loam,2.0,281.6666666666667
1937-08-31,25.63551298223525,31.84939683355698,38.07119677713664,1,28.868130312615808,72.1538712578352,0.8838449072799425,0,Sandy Loam,3.0,262.0
1937-09-30,27.295608983482037,26.23252423090308,43.06083306651332,5,29.321351960717,70.4299205781374,0.8838449072799425,0,Alluvial,4.0,250.33333333333334
1937-10-31,23.33455772582234,29.66451161408231,43.514381190357916,7,26.307025450376727,71.0517609114439,0.655261666875031,0,Alluvial,5.0,264.0
1937-11-30,27.420319007316618,37.50750124684479,53.53414690558975,4,28.021269953375583,66.05036096194182,2.314855472122572,1,Alluvial,5.0,288.0
1937-12-31,28.970729427137695,36.90790325572374,49.81333249731613,3,29.373188485278934,66.68949279754098,3.0491014844868363,1,Alluvial,5.0,310.0
1938-01-31,32.18266208282821,35.71068188954142,47.56430908575863,8,30.596008207509428,68.6706964767924,3.4740189058490536,0,Alluvial,4.0,326.6666666666667
1938-02-28,31.200655237419486,31.896961968385426,48.80126784787671,3,29.83152436946813,73.85719218557396,1.6094474461080475,0,Sandy Loam,3.0,333.0
1938-03-31,31.057269580174772,35.51806610899803,50.1085593367157,7,28.51741173671466,74.01918354095312,1.4929706177037303,0,Sandy Loam,2.0,341.0
1938-04-30,34.56096962247208,33.047160826060754,55.41486169291185,4,29.447458314065106,71.78385446115415,1.0680531963415134,0,Sandy Loam,2.0,337.3333333333333
1938-05-31,33.96129348659897,35.4214070893883,49.53608781226364,8,30.8532848234488,69.41456746169932,1.0526096839313555,0,Sandy Loam,2.0,329.0
1938-06-30,24.141033440723092,33.25688492337429,51.12947076163468,8,32.3581395393387,71.98103351195488,2.7496959720939795,0,Sandy Loam,2.0,300.0
1938-07-31,21.842280879044747,32.58154952941651,41.38424670702024,3,30.61844967490669,73.71305750746335,2.7496959720939795,1,Sandy Loam,2.0,276.3333333333333
1938-08-31,21.42566063621882,29.434001344917462,42.32134084689657,1,28.818019619909375,73.87908502835755,2.314855472122572,0,Sandy Loam,1.6666666666666667,255.66666666666666
1938-09-30,26.289999518463244,28.253345898468098,33.64553040419394,3,29.122768050461634,71.56929376715819,0.6215766569544515,0,Lateritic,1.6666666666666667,249.33333333333334
1938-10-31,27.96790075298803,30.44062185863574,41.63108986385412,7,30.22242654030804,70.66793594066138,1.179789473344812,0,Sandy Loam,1.6666666666666667,250.33333333333334
1938-11-30,31.97094640721932,26.37831489210338,38.88560236836652,5,30.07523798347503,71.95058644355588,1.179789473344812,0,Sandy Loam,2.0,261.6666666666667
1938-12-31,35.81714353186614,26.549977354652082,44.340053969408245,1,27.330370107852833,72.41028598855031,0.5582128163903607,0,Sandy Loam,2.0,285.6666666666667
1939-01-31,33.98491291903158,30.39366087635506,35.76124868872769,5,27.635108307234358,71.38197344011233,0.0,0,Sandy Loam,2.0,313.6666666666667
1939-02-28,26.57779693958449,29.32885237751391,36.260121427137314,1,27.72722124456119,70.90322564398464,2.314855472122572,0,Sandy Loam,2.0,342.0
1939-03-31,24.59212538157026,28.267189568630823,31.829915951124732,7,31.132422207446893,70.80989068092265,2.6031738060353296,1,Sandy Loam,2.0,354.0
1939-04-30,24.568933063648206,24.59365914310396,30.18157914854851,7,30.49676303430039,68.66422320999384,4.346584665388138,1,Sandy Loam,2.6666666666666665,352.3333333333333
1939-05-31,25.697130973738695,31.762430509951727,34.724362540646744,3,31.253531960141306,67.74982414770028,2.4814455266182462,1,Red Yellow Podzolic,3.3333333333333335,329.6666666666667
1939-06-30,28.355999306335406,34.622521451773004,43.08282646812,5,29.339056823902116,67.88055635080714,2.751296256235479,0,Red Yellow Podzolic,4.333333333333333,292.3333333333333
1939-07-31,26.27267907824222,37.38853391969981,51.727156738899644,3,30.315632820692787,71.05220754230957,1.4593815867878994,0,Alluvial,4.666666666666667,262.6666666666667
1939-08-31,30.842783018355078,39.25108702900086,46.66286979208595,1,30.29124191423433,69.84873877717193,1.00966525343522,0,Alluvial,5.0,250.66666666666666
1939-09-30,30.985938942666916,41.785665021344016,40.60822794655167,2,30.858009023826256,69.25366186660156,0.4514961899052294,0,Alluvial,4.0,265.3333333333333
1939-10-31,33.75643550827948,40.899658539436494,43.836831345926264,4,29.15061651694043,67.56598817472046,0.0,0,Sandy Loam,3.0,276.3333333333333
1939-11-30,29.579673721113565,34.0907175430423,45.594085449353855,4,30.008667002677097,68.77208898405068,0.08535790734620913,0,Sandy Loam,2.0,289.1666666666667
1939-12-31,30.466276267236754,32.68530207685768,43.00552750995322,5,28.370337741732957,71.80514389942438,2.4002133794687808,0,Sandy Loam,2.0,298.8333333333333
1940-01-31,29.09803138262207,29.219349444920667,33.128794047846654,4,29.769094484110298,72.13371803723807,2.4002133794687808,1,Sandy Loam,2.0,314.1666666666667
1940-02-29,29.712396801848012,28.979511359828425,38.675231025477,7,28.648601401246594,70.30123272275098,4.629710944245144,0,Sandy Loam,2.0,335.3333333333333
1940-03-31,29.996385042324274,25.559272008409337,46.61441702139178,7,31.291443683303644,67.29970310161826,2.944671405145501,1,Sandy Loam,2.0,352.6666666666667
1940-04-30,28.896056040706,23.400056443336315,51.167047580899975,3,27.998645072169143,66.36435937873269,3.374378455082423,0,Sandy Loam,2.0,358.0
1940-05-31,30.230214346281482,20.35318248645412,48.33578353665448,4,26.506999867425623,70.68139912355335,2.5984065682098465,0,Sandy Loam,1.6666666666666667,336.3333333333333
1940-06-30,35.16480727309638,24.001193755060786,39.395532221285045,7,26.68741867872402,69.83750596211262,1.9685906351869171,1,Lateritic,1.3333333333333333,313.6666666666667
1940-07-31,37.955924230136965,27.465031462524532,39.46843538895458,4,29.71777316154048,73.56723364046339,1.8857146040352963,0,Lateritic,1.0,282.6666666666667
1940-08-31,37.98633313416382,34.48866091849796,40.741268805980674,9,30.027165862409916,69.19293290879956,0.3468310187853009,0,Lateritic,2.3333333333333335,268.0
1940-09-30,27.62280673654036,31.817763431739465,42.48034651257071,3,28.57397550199724,70.07580877549388,0.3468310187853009,0,Alluvial,3.6666666666666665,259.0
1940-10-31,26.502849007023343,36.75643387437492,43.20312707231057,5,28.308350866180362,69.81748868733966,0.0,0,Alluvial,4.333333333333333,262.0
1940-11-30,31.025902965767756,31.598199725295284,45.013938982611535,5,28.718779501575906,68.6604611219801,2.314855472122572,0,Cinnamon Sand,3.6666666666666665,276.0
1940-12-31,30.005260672908477,36.658833102147234,52.074676334692555,8,29.808232672684813,70.72593379813236,2.314855472122572,1,Cinnamon Sand,3.0,292.3333333333333
1941-01-31,26.199434284555593,33.15012920882111,50.757656485652404,9,29.917923463612514,69.89606913397294,2.518732861227156,0,Cinnamon Sand,3.0,320.6666666666667
1941-02-28,17.151204869773263,33.378188009815126,49.0055700322766,6,29.25860995106125,73.15698340051341,2.518732861227156,0,Cinnamon Sand,3.0,336.0
1941-03-31,16.77325012796166,30.181378851566205,43.88917996446281,2,27.427473184794938,72.18293941260738,2.518732861227156,1,Cinnamon Sand,2.3333333333333335,341.6666666666667
1941-04-30,20.51777570083676,34.3747749472501,43.34160748997139,2,26.53983489426047,69.4354160045328,4.629710944245144,0,Lateritic,1.6666666666666667,333.6666666666667
1941-05-31,26.672272168086163,40.384047031721,39.44817537955949,5,28.05441202458185,66.63023081200119,2.6251398716491394,1,Lateritic,1.0,320.0
1941-06-30,32.58556403567505,43.998563673480334,43.08531349912269,4,27.81686259712606,66.74204078342105,2.6251398716491394,0,Lateritic,1.0,295.6666666666667
1941-07-31,28.927409968736807,42.018308760935874,38.69687966209752,4,28.90406174445752,65.98561890707064,0.3162261270735644,0,Lateritic,1.0,281.0
1941-08-31,28.40154430464776,35.269918924235135,42.5164488272566,1,28.148785913246737,71.86579084977053,0.4541263131814454,0,Lateritic,2.0,263.6666666666667
1941-09-30,23.430918137219777,34.89925918619132,39.54613845586608,9,30.354735932781917,72.74702680071407,1.0595749473863763,1,Red Yellow Podzolic,2.6666666666666665,267.3333333333333
1941-10-31,23.46421106491367,35.07413198759619,44.809650832851794,4,32.00106157130285,78.16854391336379,1.2067562685178672,0,Cinnamon Sand,3.3333333333333335,265.0
1941-11-30,25.65501786731593,37.275373138749806,38.806148178160015,1,33.388366233156724,78.07119653609449,0.8085876212776579,0,Cinnamon Sand,3.0,272.6666666666667
1941-12-31,32.33719166077547,29.85044253093547,39.48749339333313,1,32.25869405283981,74.35148730248164,0.3913150296503729,0,Cinnamon Sand,3.0,291.0
1942-01-31,34.875749387422935,22.693560984891022,50.73886590824596,7,31.236372599136512,71.26199854469796,0.4178667138005226,0,Cinnamon Sand,2.6666666666666665,320.3333333333333
1942-02-28,34.441255779478524,21.304131858354467,54.84702390104789,2,29.84752769174651,71.1636836160349,0.9860494827546541,0,Sandy Loam,3.3333333333333335,338.0
1942-03-31,30.00288753565818,27.907693245157617,52.2284969054647,2,28.44259932367298,69.1009613254391,2.3732738160926004,1,Alluvial,4.0,340.6666666666667
1942-04-30,30.744362424324574,30.386402065272097,43.04566557505737,4,29.417114507174706,72.17114178841096,4.508454555386535,1,Alluvial,5.0,329.6666666666667
1942-05-31,29.184692266381784,33.688811231484905,46.871649744583785,5,28.553099613667683,69.06604118120755,4.12670591053867,1,Alluvial,5.0,319.3333333333333
1942-06-30,28.740658805937027,34.69929791542577,52.981377377001884,4,28.71418493877404,74.65029643351154,2.6676412658925748,0,Alluvial,5.0,297.0
1942-07-31,27.66108350738357,33.96032357246927,49.905001329800776,8,26.57619182164562,73.93730414204543,0.3527857937700028,0,Alluvial,5.0,269.3333333333333
1942-08-31,26.690012464759615,35.4789776008438,45.54410277715643,5,29.428722541638603,70.9655642856683,2.431191203392069,0,Alluvial,5.0,257.3333333333333
1942-09-30,27.374675213252683,31.851625405757733,40.284237025357946,4,31.434257314005738,71.43801375886989,2.712264845268391,1,Alluvial,5.0,302.0
1942-10-31,29.244041523204732,37.214782531268014,46.83979592533487,3,33.27798664645253,72.93758043835443,4.775208333220088,0,Alluvial,5.0,316.3333333333333
1942-11-30,28.00919282039756,32.975429006091424,41.934388447382766,7,31.954767716075363,77.8535890289744,2.4603528610975167,1,Alluvial,4.666666666666667,330.3333333333333
1942-12-31,30.26298030913218,30.95641201766652,45.947524354754364,9,30.742653129168364,77.69986065411383,2.115692757901205,0,Red Yellow Podzolic,3.3333333333333335,305.3333333333333
1943-01-31,30.12293314575733,31.11832813883628,45.70748592248714,1,30.13690528759145,73.5066701481171,1.1690819839371482,0,Lateritic,2.0,327.0
1943-02-28,29.16276606898123,34.667157261095106,52.826245129579455,4,30.22413510315917,74.50441110193147,1.895423876359142,1,Lateritic,1.0,341.0
1943-03-31,26.449402421049655,38.473231832291724,54.410200950328964,5,29.82984707059514,68.44323859497256,4.157530078532205,0,Lateritic,1.0,347.3333333333333
1943-04-30,28.398023110857945,33.25655848697965,53.48750034327427,8,30.64973833350602,72.49805730303206,5.3560528366671365,1,Lateritic,1.0,339.3333333333333
1943-05-31,27.4387896572333,32.46610057136481,51.18330898009657,4,29.292218605674574,66.41305425703946,4.629710944245144,1,Lateritic,1.0,322.6666666666667
1943-06-30,27.57343068092415,34.00678951756743,46.850776331318826,7,31.896778641331053,68.47952974244104,4.629710944245144,1,Lateritic,1.0,301.3333333333333
1943-07-31,22.859745993765006,36.710370704133034,45.447858895990294,2,30.750162017569057,67.17086666499337,2.314855472122572,1,Lateritic,1.0,282.0
1943-08-31,24.217245935840328,40.716623022865186,40.92011034535068,4,30.846337241236043,69.41717661285308,4.629710944245144,0,Lateritic,1.0,273.6666666666667
1943-09-30,23.75973258263889,33.47671192690615,41.07682296702606,5,28.424216201581867,70.27624875662208,4.629710944245144,1,Lateritic,1.0,267.6666666666667
1943-10-31,28.09126141348298,33.01928776282696,36.281287151863864,4,26.700284896646338,66.38325065150181,4.629710944245144,1,Lateritic,1.0,272.6666666666667
1943-11-30,34.424712855393715,28.0489169152769,41.20934197595722,5,28.31933412002985,65.13023188138132,2.8330404850473676,0,Lateritic,1.0,282.3333333333333
1943-12-31,35.71461524785584,29.673837276908127,36.92462778755158,2,27.952837743958387,67.57132770792522,2.6733536072633117,1,Lateritic,1.0,306.6666666666667
1944-01-31,33.55458181680157,30.698067229453745,39.21987750171683,1,28.83577775739308,68.67372715955001,4.988209079385883,1,Lateritic,1.3333333333333333,324.0
1944-02-29,30.261886323326337,35.496251421794085,41.566805567481,3,27.123964224345485,71.69101863413228,4.533524116361739,1,Sandy Loam,2.6666666666666665,341.6666666666667
1944-03-31,30.50258737223704,37.86797145085685,45.44546508685173,2,28.08288754707438,69.0902785476466,4.693210994145795,0,Alluvial,4.0,351.3333333333333
1944-04-30,31.045863065881573,48.69861798604786,46.241267440702956,3,28.796915286053064,69.72185450868487,2.6239755504519953,1,Alluvial,4.333333333333333,342.6666666666667
1944-05-31,26.400976735470692,47.398342952659526,36.97476693147581,3,28.441031713571636,67.27502480372472,2.560475500551344,0,Cinnamon Sand,3.6666666666666665,320.0
1944-06-30,21.657944470285386,47.295567422026615,42.79705688978503,9,29.347949772131358,71.22260076940078,0.2456200284287725,0,Cinnamon Sand,3.0,288.3333333333333
1944-07-31,23.44121442063826,37.54287937685326,38.70803952727034,6,29.73023613326716,73.96338407465751,0.4351286335080962,0,Cinnamon Sand,2.6666666666666665,266.6666666666667
1944-08-31,25.931705366616452,33.22487547075376,47.57566987414284,5,31.62607674441624,77.07462380437164,0.4351286335080962,0,Sandy Loam,2.3333333333333335,258.6666666666667
