Date,Soil Moisture (10 cm) (%),Soil Moisture (20 cm) (%),Soil Moisture (30 cm) (%),Plant Age (years),Temperature (°C),Humidity (%),Rainfall (mm),Rain Status (0/1),Soil Type,Soil Type (Numeric),Coconut Count
1932-05-31,26.70380396541281,42.95713922187342,46.60877695240517,6,27.70750357365376,68.99538425987762,1.469317508719924,0,Red Yellow Podzolic,4,313.0
1932-06-30,22.639175199566914,77.48223902090888,39.880647779401905,4,26.25059113468665,71.53410121891721,-1.4395559958856619,0,Red Yellow Podzolic,4,292.0
1932-07-31,18.991490977513504,34.898344966240316,31.08707070436603,9,32.66430240440073,62.15931551097312,6.673321758394044,1,Red Yellow Podzolic,4,272.0
1932-08-31,80.90838739538388,24.53633044308618,57.61976106970916,6,35.56396455677152,77.97377448862488,9.43863049608853,1,Red Yellow Podzolic,4,255.0
1932-09-30,29.45427426518306,20.63889147375763,52.65532953394334,1,31.37623419107079,69.64676386980379,1.5191416963016098,0,Red Yellow Podzolic,4,249.0
1932-10-31,23.17590868013106,29.059448440381807,34.96383894376554,2,33.983766949274305,71.76078488975169,1.8849824283291812,0,Red Yellow Podzolic,4,246.0
1932-11-30,31.480446448872893,33.268758087938316,55.272956926779294,6,30.523243293686313,68.44441002043251,1.3521992180764744,0,Red Yellow Podzolic,4,262.0
1932-12-31,31.852157300639202,39.07867624607863,43.215838584224166,6,26.535463652387133,88.61134571629668,-0.40377909130077305,0,Red Yellow Podzolic,4,318.0
1933-01-31,18.67404370938974,29.074337756178203,60.89134870149825,2,30.69475101871255,76.64139401697702,3.8784630801982756,1,Sandy Loam,2,328.0
1933-02-28,20.640598632406622,47.57791103760151,52.226604618336296,4,29.988187034671753,67.20985536569248,-1.0725352724419277,0,Sandy Loam,2,310.0
1933-03-31,15.334236835770637,23.038311804452334,56.8852896827128,4,29.622153400225965,62.57595408019629,-0.9310030749464853,0,Sandy Loam,2,358.0
1933-04-30,31.210422032407422,9.071505019392152,27.684465475276998,3,26.596255110030913,62.584369154484996,6.773828586872516,1,Sandy Loam,2,324.0
1933-05-31,22.67640399061846,32.95533844353158,31.82715621140031,5,25.574549689526485,69.07743909357598,0.4005376183151679,0,Sandy Loam,2,295.0
1933-06-30,28.73694780980582,50.136411654203194,51.446192065844855,7,27.293840606897568,64.22193664023945,8.768209422132642,1,Sandy Loam,2,306.0
1933-07-31,35.71111168513122,34.15756603439321,46.86318811555461,3,29.631560971752247,67.14154528651157,10.992149498908136,1,Sandy Loam,2,259.0
1933-08-31,14.597850189899127,31.880908579993125,43.990536634995145,6,32.59526007137865,71.36545612268021,-1.0999263830359964,0,Sandy Loam,2,244.0
1933-09-30,84.24428021785705,46.64355126423956,44.69783290119097,5,32.71856663057282,78.10066012405917,-0.43606818355839055,0,Sandy Loam,2,258.0
1933-10-31,27.27247744017887,112.37357073741087,29.10646980139197,4,33.559990317182134,64.02159492659219,9.895121976142056,1,Sandy Loam,2,256.0
1933-11-30,37.509664480993415,31.515355907697668,57.446916697937034,1,35.23147149190005,75.95731210560868,-0.9139921944554541,0,Sandy Loam,2,291.0
1933-12-31,20.80551339507967,42.766002050916015,29.111582266987146,8,28.900933412733494,74.18544993495208,8.469724181991639,1,Sandy Loam,2,312.0
1934-01-31,28.083663938718946,22.02192458432585,44.289186963797405,3,26.389499966402987,79.66071173076223,0.4680508452327976,0,Sandy Loam,2,440.0
1934-02-28,33.35937293789557,41.77494918019516,54.81152266567159,3,24.917640911893137,77.17188812622368,2.167260717308609,0,Sandy Loam,2,331.0
1934-03-31,24.632257108789137,44.68406822167598,47.087560695642985,3,26.57490237851346,61.332030567024304,9.440633250369945,1,Sandy Loam,2,351.0
1934-04-30,18.099678938841627,25.47867577869027,60.501497461379245,8,32.255837956141086,71.92552194792313,1.0709695260152776,0,Sandy Loam,2,356.0
1934-05-31,28.6660206123532,42.37490974159869,49.111683607352155,7,25.31195632432359,79.46188503618298,0.0025277906693710957,0,Cinnamon Sand,3,330.0
1934-06-30,26.541735354422258,48.98207228963137,44.251602031440584,2,25.857034941417705,66.61930571293142,0.7652377685735263,0,Cinnamon Sand,3,268.0
1934-07-31,25.246302489228484,31.4090326792688,45.89542486376149,6,27.503630425174098,76.28801604849258,0.9789460301289848,0,Cinnamon Sand,3,287.0
1934-08-31,41.74491277114931,40.49884659567068,36.41303365775802,7,32.400046322318445,77.42046965461698,3.8642262628399426,1,Cinnamon Sand,3,254.0
1934-09-30,36.00010762194802,43.80249870428615,48.52110097184002,6,31.78282063003573,64.23948084382653,6.958748891926813,1,Cinnamon Sand,3,249.0
1934-10-31,30.837833569303115,24.35328097357727,62.249263124690074,3,26.65222590493824,67.7772371510268,4.782598743004758,1,Cinnamon Sand,3,258.0
1934-11-30,31.09568572469648,23.359539967831036,29.11366132037176,7,31.317011664063894,77.24754970783722,1.3809638970120597,0,Cinnamon Sand,3,278.0
1934-12-31,34.71644787142633,41.77904381546911,55.190267940520584,4,27.387071972611146,65.9597108783531,0.7571133457480218,0,Cinnamon Sand,3,312.0
1935-01-31,31.579768209926396,36.72663374422526,28.981444021185194,9,29.152007596790966,69.87441790940248,9.086299897024684,1,Alluvial,5,301.0
1935-02-28,32.36949300927598,25.676595775055663,59.859889651144485,9,31.561438182909882,76.34204461942011,0.8120540044945237,0,Alluvial,5,347.0
1935-03-31,20.592065233858946,29.2526478599092,48.561673844258166,8,26.31515923636464,62.13587863452538,1.287381558731703,0,Alluvial,5,344.0
1935-04-30,16.27499256096035,24.401832666367394,30.763254537851036,4,29.256451145927855,76.78155262475107,7.967135395771115,1,Alluvial,5,335.0
1935-05-31,20.78972607614753,37.90566973552357,22.242883675885956,8,31.13718622350832,75.92338486783808,2.29601445218246,1,Alluvial,5,336.0
1935-06-30,16.569896670881196,19.432986439303313,35.29476333911348,6,26.74971809156632,76.73629604450572,0.33773233916520107,0,Alluvial,5,290.0
1935-07-31,33.80449207180694,28.578404166158165,38.907187210046736,1,31.365018086935333,74.56543065347891,17.1285363170467,1,Alluvial,5,258.0
1935-08-31,25.931055353294262,40.39168531952946,52.99374798016379,6,35.03836132350402,76.00417818145168,11.547451675170048,1,Alluvial,5,260.0
1935-09-30,29.55562954975938,48.880440654608115,30.69415923539459,1,30.456744026264346,71.58181676697393,9.018988818319677,1,Alluvial,5,274.0
1935-10-31,16.567269040755168,45.69596564872777,32.057689167185636,5,32.68216858982704,64.42043663960341,0.8822513817855105,0,Alluvial,5,256.0
1935-11-30,19.576642239562695,,47.36397073227146,2,34.185591421904576,75.80799159739882,2.6028801574040408,0,Alluvial,5,266.0
1935-12-31,18.316701587062845,32.77619689259558,59.193088505271746,9,34.71116763259175,60.03986078236442,-0.670320626270498,0,Alluvial,5,302.0
1936-01-31,19.779100177851962,47.8101947921953,30.893408033861558,6,29.938539269154365,78.74501584611775,0.3914559827449636,0,Cinnamon Sand,3,337.0
1936-02-29,15.692495880112054,44.83767403694532,29.470696288300104,4,27.075295368973936,76.63421897601428,0.5707670261729102,0,Cinnamon Sand,3,352.0
1936-03-31,25.884256280209854,19.53484068319401,53.83337363827502,5,25.573649088729226,46.084504085822054,4.220829743318821,1,Sandy Loam,2,344.0
1936-04-30,21.516086192740797,39.96287581346518,33.65177576136293,1,30.03537012057327,79.32500227204706,0.9578153732486653,0,Sandy Loam,2,372.0
1936-05-31,20.012190141826576,,34.93191040618209,7,31.655994192033187,71.53933162788988,-0.48649628956193275,0,Sandy Loam,2,319.0
1936-06-30,27.37926089050327,45.442879527822406,43.50475409477636,2,25.12749405332596,69.35248622779135,0.7525766439631387,0,Alluvial,5,319.0
1936-07-31,20.000111648548053,23.339825929773507,56.532936159156556,3,31.11022429940551,71.01952875728381,1.4017652212228064,0,Sandy Loam,2,239.0
1936-08-31,38.542819703452516,44.76128316850959,39.46142923291063,7,33.73752046998762,71.42065967804132,11.11740425353029,1,Sandy Loam,2,264.0
1936-09-30,20.357324543155492,38.20854171586497,30.49987983075751,9,30.391437620761156,75.38071159746751,0.967241036751698,0,Sandy Loam,2,250.0
1936-10-31,21.56563131905193,28.34829996948705,36.594723382648965,3,26.186016962631033,73.50643806354614,-0.454504079146098,0,Sandy Loam,2,251.0
1936-11-30,39.275256251173936,26.228380568373947,,8,29.119391996520037,75.24426316556601,-1.65329393445213,0,Sandy Loam,2,279.0
1936-12-31,19.741167609826256,45.57720679460849,43.944972574410905,4,30.405692328961486,63.98246311050448,-1.6566782851505952,0,Red Yellow Podzolic,4,271.0
1937-01-31,40.767809633879885,22.33674090935891,33.35259260375411,8,34.46682048759016,73.30304555232365,0.5537589027782811,0,Red Yellow Podzolic,4,315.0
1937-02-28,16.938196795175365,46.07307625145394,52.03482662768907,7,34.62130369788042,68.59843928454681,-2.2527221344997184,0,Red Yellow Podzolic,4,351.0
1937-03-31,16.64017605340495,47.622956157464365,41.43131509227076,7,26.444682486815328,75.16131501267016,0.11132455576859236,0,Sandy Loam,2,377.0
1937-04-30,16.626857705972025,93.42171538230687,29.356120065447318,9,33.14004601257129,71.2648414893684,-0.9493950521939498,0,Sandy Loam,2,338.0
1937-05-31,34.153794997485655,33.4111124603598,35.60261228581934,2,33.350157627044176,77.9388256973456,-2.6342682779833195,0,Sandy Loam,2,321.0
1937-06-30,17.293034590451434,43.95986630979599,39.358650850506095,2,28.712150995353802,68.08640562449216,0.8194247252172087,0,Sandy Loam,2,302.0
1937-07-31,25.855725901549025,44.328327596634736,39.65126392876685,3,25.58841919838986,73.91745616244593,-1.6848287020828012,0,Sandy Loam,2,291.0
1937-08-31,29.55984211416903,25.026793242266276,49.334614489525734,1,33.371812813886685,66.76810700700868,,0,Sandy Loam,2,252.0
1937-09-30,21.49097093098769,26.193069661769915,25.227711913117354,5,27.644158925570892,75.77605060405104,1.965785000625092,0,Alluvial,5,243.0
1937-10-31,30.836013905289384,27.477709788673046,54.620172796896874,7,26.94808414269343,68.7456041233525,-0.07979786605795473,0,Alluvial,5,256.0
1937-11-30,17.676688341189937,35.322755391803966,50.69525886105952,4,24.328833282865865,68.63362800692818,-1.907985526674624,1,Alluvial,5,293.0
1937-12-31,33.74825477547053,49.72203856005734,55.28700905881284,3,32.78689243456748,60.771850755544776,14.801089681525378,1,Alluvial,5,315.0
1938-01-31,35.48724516475262,25.67891581530991,,8,31.003839738403464,70.66299963014994,2.2027380370927934,0,Alluvial,5,322.0
1938-02-28,27.31248630826148,31.731091293257006,43.94818862638702,3,27.99729244955735,74.57723904468249,1.2747522640866513,0,Sandy Loam,2,343.0
1938-03-31,30.802234239244356,38.28087879658936,58.99788534516705,7,30.49344092044359,76.33133788188948,1.350852037144697,0,Sandy Loam,2,334.0
1938-04-30,35.057088193018465,36.54222823714772,47.37960403859302,4,27.061501840143038,71.14897369628738,1.853307551879842,0,Sandy Loam,2,346.0
1938-05-31,37.823586435153416,24.31837544444517,59.867095694975504,8,30.787432181608693,67.87125180528561,-1.5050661335004076,0,Sandy Loam,2,332.0
1938-06-30,29.003205831625024,45.40361758657201,41.36156370322239,8,34.71092044859466,69.22347688352498,1.3045214999142234,0,Sandy Loam,2,309.0
1938-07-31,5.596308055390846,30.04866173910568,52.15975288670614,3,31.576065987812747,78.84837184705403,11.380297256524528,1,Sandy Loam,2,259.0
1938-08-31,30.927328750118367,22.292369262571842,30.631423531132192,1,25.56836258831266,73.06732379181105,-0.7441346509529149,0,Sandy Loam,2,261.0
1938-09-30,27.75334510314724,35.960973033074865,44.17284612285139,3,29.309630283602715,69.72155944620758,-0.482762871594565,0,Lateritic,1,247.0
1938-10-31,20.18932470212413,26.506695399757582,26.13232155859825,7,32.490311279469516,71.9189980634559,1.8647299708633536,0,Sandy Loam,2,240.0
1938-11-30,35.96103245369272,28.854197143074774,54.58810191011272,5,28.867338057851878,70.36325031232064,1.6746384491710813,0,Sandy Loam,2,264.0
1938-12-31,39.762482065841105,23.774052133477795,35.936383636388584,1,28.86806461310368,73.56951095489109,-1.0446360218540405,0,Sandy Loam,2,281.0
1939-01-31,31.727916076064577,27.02168278740368,42.49567636172343,5,24.255707652602936,73.29809669843921,-1.553783527840255,0,Sandy Loam,2,312.0
1939-02-28,30.46434061518906,40.385247708183705,28.85168606807105,1,29.781552655996457,67.27831266700669,-0.13716505883179395,0,Sandy Loam,2,348.0
1939-03-31,17.541134127499838,20.579626636954345,37.43300185161745,7,29.144403425084178,72.13326756650805,7.963138586324034,1,Sandy Loam,2,366.0
1939-04-30,25.770901402021885,23.836694360754404,29.205059933685686,7,34.47131054126006,73.01809180925324,0.8649550017382726,1,Sandy Loam,2,348.0
1939-05-31,30.394763661422903,29.364656431603123,23.906675660342398,3,27.87457513655693,60.84131025422019,5.230232578058427,1,Red Yellow Podzolic,4,343.0
1939-06-30,20.925727857771303,42.085940737497644,51.06135202791213,5,31.414710202606923,69.39007037962739,1.349149000058038,0,Red Yellow Podzolic,4,298.0
1939-07-31,33.747506399811996,32.41696718621825,54.28045171610546,3,28.727885132542486,73.41028841857383,1.6745071905899716,0,Alluvial,5,236.0
1939-08-31,24.144802977143353,37.66269383538353,49.839666472681344,1,30.80430312692895,70.35626382872753,1.3544885697156872,0,Alluvial,5,254.0
1939-09-30,34.636039678109874,47.67360006540079,35.86849118747103,2,31.34153748323155,65.77966408421443,-0.9893009221968923,0,Alluvial,5,262.0
1939-10-31,34.17697417274751,40.02070116324774,36.116526179502664,4,30.42818646131827,71.62505768686273,-0.10283491635888879,0,Sandy Loam,2,280.0
1939-11-30,32.45629267398106,35.00467438966094,59.52547667080509,4,25.682125606271477,65.29324275308419,-0.5429505482285889,0,Sandy Loam,2,287.0
1939-12-31,22.105754316612124,27.24677707621823,41.140253497753804,5,33.915688940441534,69.39796651220512,0.25607372203862655,0,Sandy Loam,2,
1940-01-31,36.83678181111708,35.80445476469388,28.350852361300745,4,25.513198678485868,80.72422243298385,12.528149270348797,1,Sandy Loam,2,309.0
1940-02-29,28.351558020137013,24.60681649384989,29.895276284485405,7,29.8783958334035,66.27896516652525,-0.5720659632584392,0,Sandy Loam,2,333.0
1940-03-31,23.948850574289917,26.527262820941505,57.77956443064484,7,30.554209691850414,63.90051056874384,7.568177396116948,1,Sandy Loam,2,364.0
1940-04-30,37.68874653254587,25.54373671043661,52.16841034904511,3,33.441725524657016,71.7196335695857,1.889447799068789,0,Sandy Loam,2,361.0
1940-05-31,25.0505710152822,18.129169798630834,43.55316796300997,4,19.877589352893406,63.472933997868516,1.289121149810764,0,Sandy Loam,2,349.0
1940-06-30,27.951325491016362,17.386640950294908,49.28577229790839,7,26.079274077619864,76.85162980320584,4.616650755749986,1,Lateritic,1,299.0
1940-07-31,87.09106505439307,36.48777051625662,25.347656402936774,4,33.982981958552195,69.18795408526348,-1.2771109998393106,0,Lateritic,1,293.0
1940-08-31,33.42392188640399,28.52068292102206,43.77187746601857,9,29.09106344844939,74.66211703292085,1.0404930563559018,0,Lateritic,1,256.0
1940-09-30,28.042552203096893,38.45752931821521,53.104272548986685,3,27.007452180228167,63.72872760821438,-0.20345504567094394,0,Alluvial,5,255.0
1940-10-31,21.401946120120183,28.475078055981122,30.56488952270687,5,29.623410877314168,71.83658168534642,-2.6663975875284334,0,Alluvial,5,266.0
1940-11-30,30.064048697852936,43.33669424892842,45.94021914523815,5,28.294189540998754,73.88715676845818,-0.6319220043394452,0,Cinnamon Sand,3,265.0
1940-12-31,41.61171407933013,22.982826870976304,58.53670827988958,8,28.23873808641479,60.257644912135675,11.644681895424563,1,Cinnamon Sand,3,297.0
1941-01-31,18.34001924154235,43.65697818653697,51.747101578949916,9,32.89177039064091,78.03299971380322,-0.2595349565984272,0,Cinnamon Sand,3,315.0
1941-02-28,18.64656953279429,32.81058256895005,41.98915959811772,6,28.623261913781853,71.39756277597989,0.6116321673137524,0,Cinnamon Sand,3,350.0
1941-03-31,14.467025834983133,23.667003273958365,53.280448919762144,2,26.260797548760987,70.04038771175712,12.49843299897822,1,Cinnamon Sand,3,343.0
1941-04-30,17.206155016107537,34.06655071179017,36.397931375508556,2,27.398360091841983,75.11086775008512,-1.312755062457547,0,Lateritic,1,332.0
1941-05-31,29.8801462514196,45.39077085600176,40.346442174643464,5,25.960347042178444,63.154992551756166,7.121557783084945,1,Lateritic,1,326.0
1941-06-30,32.93051523673133,41.694819527371074,41.60015258852644,4,30.80452893972513,61.624832134162304,0.930853198579703,0,Lateritic,1,302.0
1941-07-31,34.94603061887419,44.91010063706814,47.30934573419817,4,26.68571180947461,75.44629766434466,-0.036632929979891635,0,Lateritic,1,259.0
1941-08-31,18.90568405060488,39.450006118368385,27.18114066356796,1,29.22194448417281,60.88572692270497,0.017825182640989364,0,Lateritic,1,282.0
1941-09-30,31.3529182444642,21.449650017268855,53.05886008400369,9,28.53870144609279,79.26534796226196,1.3445537569033459,1,Red Yellow Podzolic,4,250.0
1941-10-31,20.03415211659023,43.7981214229367,38.39841462002657,4,33.30356186808015,78.09000551717524,1.8163459026147923,0,Cinnamon Sand,3,270.0
1941-11-30,19.005562833686554,39.974624522583014,42.97167779452513,1,34.1609213997356,77.15027826065419,0.45936914603546203,0,Cinnamon Sand,3,275.0
1941-12-31,37.92533865167098,28.053373470729685,35.048352119928346,1,32.70061543165443,78.97330583045407,0.15004781518271879,0,Cinnamon Sand,3,273.0
1942-01-31,40.080673496968835,21.523329599493714,40.44245026554593,7,29.914545327129396,66.93087781633668,0.5645281277329373,0,Cinnamon Sand,3,325.0
1942-02-28,26.621236013628966,18.503979884449652,79.36178475743037,2,31.09395703862571,67.88181198730315,0.5390241984859111,0,Sandy Loam,2,363.0
1942-03-31,36.621857827837744,23.885086091120016,47.37282609833412,2,28.53408070948443,78.67836104446488,1.8545961220451126,1,Alluvial,5,326.0
1942-04-30,26.765568765507812,41.33401375990317,32.58686927879636,4,25.699760222908807,60.74271094454926,4.726201127746776,1,Alluvial,5,333.0
1942-05-31,28.84566067962815,25.940106344793097,49.17730134804164,5,34.01750258913088,77.09235337621877,10.800341425201152,1,Alluvial,5,330.0
1942-06-30,31.942847354009384,33.79231358975843,58.85077860691335,4,25.942036028963376,69.36305922285464,0.7093501875015159,0,Alluvial,5,295.0
1942-07-31,25.433468384173533,44.365473811725764,50.91605217605068,8,26.183016198227868,77.4954767014612,0.3490071938084909,0,Alluvial,5,266.0
1942-08-31,25.60693478396778,23.723183315923617,39.948173206438284,5,27.60352323774561,74.95337650182047,-0.5983104160245557,0,Alluvial,5,247.0
1942-09-30,29.02963422613752,38.348275674882004,45.768082948980336,4,34.49962818894233,60.44783965372322,13.253889218954896,1,Alluvial,5,259.0
1942-10-31,27.48745662965273,33.48341722646757,35.13645492065522,3,32.199620515329286,78.91282512106598,1.1922281194374569,0,Alluvial,5,418.0
1942-11-30,31.215033713823935,39.81265469245445,59.61484990636905,7,33.13471123508599,79.4520765402741,6.188830463855091,1,Alluvial,5,290.0
1942-12-31,25.325088117715996,25.63021509935222,31.051860515124023,9,30.529971397810826,75.1958654255831,-0.8930232375376848,0,Red Yellow Podzolic,4,301.0
1943-01-31,34.24881909585659,27.426366261192864,47.17586264277001,1,28.563276754608292,78.45163999648432,0.15824780984852263,0,Lateritic,1,325.0
1943-02-28,30.794892223699385,40.29840305596374,58.89473460956738,4,31.317467710355245,66.87250502228386,3.3489981419629204,1,Lateritic,1,355.0
1943-03-31,22.444586887387704,36.27670246612872,52.40813813640099,5,30.791660844513988,78.18908828702625,2.179025677265981,0,Lateritic,1,343.0
1943-04-30,26.108728152061857,38.84458997478269,51.9277301050185,8,27.3804126569162,60.26812247560751,13.7384168040296,1,Lateritic,1,344.0
1943-05-31,36.640754293124246,24.64838302002753,56.12663278840334,4,33.77714149908787,79.03696114646237,9.992928158721606,1,Lateritic,1,331.0
1943-06-30,19.56688652651378,33.905328719284185,45.49556404686788,7,26.719101661019657,59.93407914904852,-1.8039700108320116,1,Lateritic,1,293.0
1943-07-31,26.512651223134405,43.46665681339054,38.93013215868526,2,35.19409276388564,66.46754893181223,15.07077835811389,1,Lateritic,1,280.0
1943-08-31,22.49970023164681,32.759126579724345,51.917880482417736,4,30.33729162780188,75.11097191411938,-1.0105245584222067,0,Lateritic,1,273.0
1943-09-30,23.63938635273976,45.92408567548064,31.912318394949054,5,27.007627332020625,66.67300899262766,18.177459859952506,1,Lateritic,1,268.0
1943-10-31,25.140111163530072,21.74692352551344,39.4002700237114,4,27.927729644923105,69.04476536311921,13.660637999632563,1,Lateritic,1,262.0
1943-11-30,35.494286724179084,31.386854087486782,37.53127303693113,5,25.16549771299528,63.43197759875854,-0.08296183023593531,0,Lateritic,1,288.0
1943-12-31,42.63974067847198,31.012973132830467,46.69648286722915,2,31.86477500217117,62.913952682266185,1.5545550387743867,1,Lateritic,1,297.0
1944-01-31,29.009818340916443,26.62168461040711,26.546127458494464,1,26.82824051670872,76.36805284275091,6.465505783015547,1,Lateritic,1,335.0
1944-02-29,29.014186431016277,34.45954394512364,44.417022179426894,3,27.81431775329935,66.73917595363292,12.371551458213617,1,Sandy Loam,2,340.0
1944-03-31,32.761654198046266,45.407525709851484,53.73726706452163,2,26.7293344030284,71.965827106013,0.19050014970195342,0,Alluvial,5,350.0
1944-04-30,29.73192148764856,33.7368446975954,38.182106016606674,3,29.7050104848954,68.56583258329388,11.64760571665484,1,Alluvial,5,364.0
1944-05-31,30.64401351194988,75.8083412188093,46.80442924098056,3,29.956400970235396,68.63390383674769,0.7368600852863166,0,Cinnamon Sand,3,314.0
1944-06-30,18.82699520681362,41.50670060968649,25.937765536840214,9,25.661683685584116,64.62533799113257,-0.25121544166782095,0,Cinnamon Sand,3,282.0
1944-07-31,15.502824692092647,33.428518105696675,55.64897589153432,6,32.425764660574565,80.40856048032208,-0.37600427187726043,0,Cinnamon Sand,3,269.0
1944-08-31,35.993823363008495,37.69341941517662,34.53737715343649,5,31.103260053642813,76.85625375251787,1.3053859005242878,0,Sandy Loam,2,249.0
1944-09-30,26.298468044748194,28.552688891387984,52.54065657745768,6,31.349205519031347,73.95905718027497,-0.3883494821555842,0,Sandy Loam,2,258.0
1944-10-31,20.94137786210475,43.25301199679405,46.61658209609598,6,27.614006402551574,71.80873959879695,6.212882419982126,1,Sandy Loam,2,256.0
1944-11-30,13.131648580317519,35.4854085385426,48.113408353068905,4,34.24018634308006,69.34000899842077,-1.48099266969104,0,Sandy Loam,2,273.0
1944-12-31,34.236164533262794,25.77332828327248,30.640375059356725,9,28.15211972073497,74.07016002546189,-0.29943835232750216,0,Sandy Loam,2,312.0
1945-01-31,40.63335672803191,44.09376319562317,50.77234642109643,7,29.5834836704578,65.13098035819776,-1.0322528822438148,0,Sandy Loam,2,318.0
1945-02-28,36.996913391639254,21.559769516835388,54.6343288870654,3,24.433464614116087,75.31101583191877,0.03698657456093917,0,Sandy Loam,2,352.0
1945-03-31,31.482856730012042,42.54484634871553,45.17416898241824,1,31.32714416414669,68.62393968883708,-1.6489172989630838,0,Sandy Loam,2,446.0
1945-04-30,40.49113128214238,43.062057473272546,58.25998231961038,9,26.635936479956943,68.13197192021823,5.165560068054293,1,Sandy Loam,2,369.0
1945-05-31,,26.996078227348622,47.51310195645081,3,33.18831095016862,78.62850684037733,0.8634961075841732,0,Sandy Loam,2,347.0
1945-06-30,19.242552553715118,20.947500375685728,40.360022331994905,5,28.576456478126687,75.06938094115344,6.885851395164894,1,Sandy Loam,2,279.0
1945-07-31,,42.880442064721635,37.7448893510423,9,31.776000558508443,69.44101482281805,1.0174919555607729,0,Lateritic,1,275.0
1945-08-31,33.80279193744966,43.23571475341364,26.086784435604834,7,29.198793703771265,74.35078288263475,1.003896195700445,0,Lateritic,1,269.0
1945-09-30,26.91791705296333,49.10326609665581,23.63399750063865,1,26.24252044850745,70.48498848595139,0.8173483733014397,0,Lateritic,1,264.0
1945-10-31,28.74287993663056,29.935644796858796,,7,27.557215581312665,65.40349118253727,-0.2618178862430625,0,Lateritic,1,292.0
1945-11-30,33.42878710107727,51.55621820921462,44.554272357465386,7,26.87433306065603,77.92751557586551,1.9438062283718571,0,Lateritic,1,293.0
