Date,Soil Moisture (10 cm) (%),Soil Moisture (20 cm) (%),Soil Moisture (30 cm) (%),Plant Age (years),Temperature (°C),Humidity (%),Rainfall (mm),Rain Status (0/1),Irrigation Status (0/1)
2022-12-17,35.81948216291591,36.05339511563066,49.04666544928869,8,26.22599967412795,74.90999868205907,0.0,0,0
2018-11-09,34.00356361484686,44.23862537658036,35.874353698443294,7,29.0524806075004,66.03497525580622,0.0,0,0
2022-12-18,59.0084853703029,52.415152805023396,79.89607757536453,7,29.0524806075004,66.03497525580622,6.697008930877108,1,0
2018-11-10,25.65571750308736,35.945621566804654,35.27685003524581,3,28.027837589447063,74.37427105619722,0.0,0,1
2022-12-19,31.301378893047175,34.353059841474725,69.53092953058244,3,28.027837589447063,74.37427105619722,0.0,0,0
2018-11-11,34.274531689237676,21.16485723117842,53.829132147693926,8,34.47432981864818,60.58707229642948,0.0,0,0
2022-12-20,20.91007839704463,32.17795591681954,56.87448696526017,8,34.47432981864818,60.58707229642948,0.0,0,1
2018-11-12,13.783603922073048,15.439800235896367,50.68233395049157,8,25.72184815485508,70.59816555704174,10.4335376116641,1,0
2022-12-21,27.257283905142693,31.26033530400145,34.84276834151034,8,25.72184815485508,70.59816555704174,0.0,0,1
2018-11-13,42.14106668073305,45.44281968857441,30.524090074137398,5,28.198678046438225,63.072739657871175,0.0,0,0
2022-12-22,25.971884457653207,16.85842845384081,46.07398502160704,5,28.198678046438225,63.072739657871175,0.0,0,1
2018-11-14,14.307527055579314,30.4454993140659,24.87319579175673,8,30.593372458773704,79.550460869964,0.0,0,1
2022-12-23,58.04360151056956,50.000349460074766,51.078525651027924,8,30.593372458773704,79.550460869964,14.538301237841846,1,0
2018-11-15,20.87515081396532,28.294382825414996,32.20896034295075,1,31.33861234259121,66.91970139861682,0.0,0,1
2022-12-24,51.840489506554476,42.18180706489338,43.44702421652383,1,31.33861234259121,66.91970139861682,0.0,0,0
2018-11-16,20.925891058814635,32.82372202601008,27.461587853997074,2,25.758081267441582,69.33791799145041,0.0,0,1
2022-12-25,13.644154986870374,19.24891585596158,56.16803149744908,2,25.758081267441582,69.33791799145041,0.0,0,1
2018-11-17,36.16774956508046,46.51445517897886,45.63788228370851,7,31.740922708886956,71.83723260228695,13.806071671783783,1,0
2022-12-26,20.671419569085977,27.869774157173676,58.997771235312726,7,31.740922708886956,71.83723260228695,0.0,0,1
2018-11-18,7.273083495421144,19.691687540244097,24.540155572086498,6,30.910578208608136,63.16085490746229,0.0,0,1
2022-12-27,43.140204719294076,47.46136462236036,54.65608569960625,6,30.910578208608136,63.16085490746229,0.0,0,0
2018-11-19,28.225565798504565,16.15315553540369,48.339933408039684,8,33.66684529674452,62.203686560219786,0.0,0,1
2022-12-28,14.377054254245742,20.271647632218873,31.579847751001104,8,33.66684529674452,62.203686560219786,0.0,0,1
2018-11-20,21.517951508572708,29.475175476710774,31.068495636914257,10,25.372770962282278,75.5824922365095,0.0,0,1
2022-12-29,10.820856395881192,45.45978296996109,28.10231335448676,10,25.372770962282278,75.5824922365095,0.0,0,1
2018-11-21,40.08274291814816,60.64756832352276,42.813068418607536,6,28.369559892526677,74.64786141270874,0.0,0,0
2022-12-30,53.27193964842295,44.17557479629555,54.209616223315415,6,28.369559892526677,74.64786141270874,2.1042973068853392,1,0
2018-11-22,28.00439709237775,11.327514929378966,43.77904088112069,10,31.838124222041017,73.91596666544297,8.890469947136591,1,0
2022-12-31,14.987118193642043,41.153328148256584,27.03664493422189,10,31.838124222041017,73.91596666544297,0.0,0,1
2018-11-23,40.896321571383005,41.06766065409308,32.009361048351636,9,32.70174628950191,67.77752443231998,0.0,0,0
2023-01-01,26.304686434240043,19.619212392392278,53.04009193371496,9,32.70174628950191,67.77752443231998,0.0,0,1
2018-11-24,29.685742802599485,49.30834603042668,29.172746942389832,7,25.794626265342103,63.44379058270428,0.0,0,0
2023-01-02,30.178617138289106,37.151077266189766,51.19373368051997,7,25.794626265342103,63.44379058270428,0.0,0,1
2018-11-25,8.07318153730796,16.40035740819896,36.93711133082087,9,34.85453407417094,70.86962524116447,0.0,0,1
2023-01-03,18.689933482649227,29.572782074092174,62.163748987640176,9,34.85453407417094,70.86962524116447,0.0,0,1
2018-11-26,24.227851922209723,35.85808424600911,27.045580870497332,8,26.950294906553857,71.2342975816239,8.33277325715016,1,0
2023-01-04,12.648580079314613,34.99239077741564,46.13739211968553,8,26.950294906553857,71.2342975816239,0.0,0,1
2018-11-27,12.34376488424305,52.8927033412117,35.53476448465824,9,30.025242595741855,60.799768905769,1.9103636063221932,1,0
2023-01-05,39.78102041438149,52.452441958676786,62.342686614062046,9,30.025242595741855,60.799768905769,14.007105151720475,1,0
2018-11-28,32.51259051900162,50.518685854741825,58.810441791457556,6,28.66342262986289,71.69461321522674,0.0,0,0
2023-01-06,46.43240950699443,52.14794835961334,62.08033513208027,6,28.66342262986289,71.69461321522674,0.0,0,0
2018-11-29,32.24456359964563,20.033066705463824,29.211660801752654,10,29.548822488531084,63.94180526952249,0.0,0,1
2023-01-07,63.88489871813471,50.84792324772872,64.81079365014944,10,29.548822488531084,63.94180526952249,0.0,0,0
2018-11-30,18.988579344408855,51.44833088779692,36.82951767217179,5,29.31800752815508,61.157859075837905,0.7761402610697614,1,0
2023-01-08,50.803171143681865,35.88850288697627,43.716775061588294,5,29.31800752815508,61.157859075837905,13.775298706801312,1,0
2018-12-01,27.433071245688428,21.68479594275609,36.35077327851605,2,32.59643651762841,73.68100660934884,0.0,0,1
2023-01-09,24.748011751914802,28.99054758028611,39.33387018443997,2,32.59643651762841,73.68100660934884,0.0,0,1
2018-12-02,24.140110632550556,31.107607089213722,37.586528270093446,1,26.54518291604218,71.95799662860692,0.0,0,1
2023-01-10,63.70444816857409,54.26236050253013,49.63402825502093,1,26.54518291604218,71.95799662860692,0.0,0,0
2018-12-03,30.795130656627457,46.03498484675798,53.977700326032966,1,32.5889617907921,70.69045091664302,0.0,0,0
2023-01-11,47.21202678002382,46.0245863510104,63.38714956098929,1,32.5889617907921,70.69045091664302,0.0,0,0
2018-12-04,19.05708977054967,20.06759904247011,39.97928428446552,10,25.75994544635662,77.65268082042653,0.0,0,1
2023-01-12,35.48587068674658,59.96458747010869,72.85367924288069,10,25.75994544635662,77.65268082042653,2.9540255288376582,1,0
2018-12-05,38.32987530250788,33.85560089868478,34.58436022866995,4,28.051829710417987,72.99757996495188,0.0,0,0
2023-01-13,34.036048894444555,49.27683827464038,48.34710333808136,4,28.051829710417987,72.99757996495188,7.423323398353712,1,0
2018-12-06,15.06673991762397,24.259908121449776,21.285004852385033,4,28.129780950254748,66.29912413192758,4.451934913195274,1,0
2023-01-14,16.124210804376048,41.44882846000663,49.432646222686465,4,28.129780950254748,66.29912413192758,0.0,0,1
2018-12-07,24.203805020559276,26.19302990889446,34.216145113107785,7,27.061342459229774,62.26164031696905,0.0,0,1
2023-01-15,61.50443916518036,53.31281781770774,75.19679172698646,7,27.061342459229774,62.26164031696905,0.0,0,0
2018-12-08,9.595234958029208,25.397391614459963,38.83727366705135,9,27.24562375836668,77.99813766247519,0.0,0,1
2023-01-16,48.40106230138752,36.533202584449754,45.88450284781779,9,27.24562375836668,77.99813766247519,2.2694896897873487,1,0
2018-12-09,34.137478316582985,31.855418485007434,30.723686057151028,9,30.74201756804908,68.72631153735742,0.0,0,0
2023-01-17,11.194458069143515,55.46082945288724,62.82851173732787,9,30.74201756804908,68.72631153735742,0.0,0,1
2018-12-10,32.37199616005544,33.319287415964226,47.315875607320045,6,31.555631798668955,71.05664569269335,10.158097137757746,1,0
2023-01-18,46.88313766938807,57.506399141354144,66.78749062610719,6,31.555631798668955,71.05664569269335,14.14923978752674,1,0
2018-12-11,36.51444360549703,20.33669178105039,43.975780423723435,5,32.46874343151071,75.87184256651767,0.0,0,0
2023-01-19,47.45765023862831,44.656633038979734,47.23557026253552,5,32.46874343151071,75.87184256651767,0.0,0,0
2018-12-12,5.859278961051984,34.034692707581094,31.254815947418656,9,26.738215108408603,78.95361833034076,0.0,0,1
2023-01-20,46.645280934378064,54.896784091819114,63.39125622301696,9,26.738215108408603,78.95361833034076,0.0,0,0
2018-12-13,39.93234313946913,33.143945051487144,25.17434911174467,8,28.715658512048833,62.15125770151842,5.336675627836543,1,0
2023-01-21,26.789554618013508,22.071339096811936,28.77206873849262,8,28.715658512048833,62.15125770151842,0.0,0,1
2018-12-14,42.07229196997727,18.49583889776818,43.515787992592564,6,28.20913573688929,66.31895582592779,12.508863899146082,1,0
2023-01-22,42.66664182421778,54.151367556671836,76.22335009300879,6,28.20913573688929,66.31895582592779,13.402196205621038,1,0
2018-12-15,27.50265535250397,32.4268283147185,56.72454510655593,5,32.00391502297152,78.16259069750211,11.701528772543638,1,0
2023-01-23,29.36446720063689,40.12931806851125,49.45205682918633,5,32.00391502297152,78.16259069750211,0.0,0,1
2018-12-16,30.14576976195761,32.51722063140804,52.06725247622934,5,30.80548454810187,78.16324209406346,0.0,0,0
2023-01-24,24.632073331794157,54.37179567289227,56.32111647936484,5,30.80548454810187,78.16324209406346,0.0,0,1
2018-12-17,34.04235756235875,10.836738975225504,24.774628146667233,2,26.74343275233818,61.301902302869145,13.717358166615275,1,0
2023-01-25,24.57827439111044,32.921868516001304,37.222704751764255,2,26.74343275233818,61.301902302869145,0.0,0,1
2018-12-18,16.064714850542284,24.70482558569232,36.05439051767328,10,29.900803254613827,71.32063767824802,0.0,0,1
2023-01-26,26.53796011640688,23.31782889337807,53.88412521274533,10,29.900803254613827,71.32063767824802,0.0,0,1
2018-12-19,24.61889624768009,37.56593868771756,43.71629215829547,6,34.31082622212645,75.42228058928822,8.549732143962167,1,0
2023-01-27,58.00907160027774,70.34550744898539,60.66101715053382,6,34.31082622212645,75.42228058928822,14.166204256333007,1,0
2018-12-20,25.371645980972037,20.275810665179897,33.06925255854883,5,27.473115725261145,71.25699245396169,0.0,0,1
2023-01-28,56.88669060899653,66.61238202567324,40.42541168012125,5,27.473115725261145,71.25699245396169,10.09334448506196,1,0
2018-12-21,45.813690825211715,39.929448748306406,50.18414549125463,9,27.749402068831593,66.37223609275651,0.0,0,0
2023-01-29,36.098208184934464,54.2435508635224,59.934729798728924,9,27.749402068831593,66.37223609275651,0.0,0,1
2018-12-22,29.26554971037682,28.96196661842022,22.25868004272787,5,25.307224675044917,66.98453569450945,0.0,0,1
2023-01-30,40.56802224030167,47.58028527956435,51.86148370252815,5,25.307224675044917,66.98453569450945,0.0,0,0
2018-12-23,13.626293612500913,26.77494302275648,18.70535343156588,9,30.0538440416209,69.28441265443661,0.0,0,1
2023-01-31,13.570640001678644,37.628408942958295,34.663699418806885,9,30.0538440416209,69.28441265443661,0.0,0,1
2018-12-24,34.058604723790886,18.554006426160957,38.7859794809427,6,30.694474501540107,78.15274422949294,0.0,0,1
2023-02-01,14.838159614226743,31.580542833938495,41.38505729173846,6,30.694474501540107,78.15274422949294,0.0,0,1
2018-12-25,15.450462213817524,34.364934212327384,22.735435178618076,1,34.65421783837826,74.85677509283909,0.0,0,1
2023-02-02,14.919002588678113,24.329416459462028,17.891662412378096,1,34.65421783837826,74.85677509283909,0.0,0,1
2018-12-26,15.311253841758296,15.970453217134986,39.845326604596806,8,28.77108941095524,72.19250712341443,0.0,0,1
2023-02-03,25.42940695548943,25.773023108732012,53.31570201369897,8,28.77108941095524,72.19250712341443,0.0,0,1
2018-12-27,33.46901689805985,36.79635785029874,27.815247123774377,6,27.54678911757066,60.93895388344596,0.0,0,0
2023-02-04,49.90005912416326,43.521625105184086,74.9305423768026,6,27.54678911757066,60.93895388344596,0.0,0,0
2018-12-28,35.18970874504487,32.94288783677559,52.14320684935796,10,26.515157874262894,73.39711866463853,0.0,0,0
2023-02-05,33.208967482588235,57.45438750254296,77.87515207019263,10,26.515157874262894,73.39711866463853,0.0,0,0
2018-12-29,30.44499776870518,22.293048719272974,33.547311085091636,1,31.896466020215577,73.20227850039436,0.0,0,1
2023-02-06,25.895335661882406,16.48647363728613,29.043191101246265,1,31.896466020215577,73.20227850039436,0.0,0,1
2018-12-30,27.858314203058924,12.038477665381103,47.05287997466642,3,32.00352718331232,63.42604916580518,8.602977023959117,1,0
2023-02-07,55.54563167219021,34.983928216229536,69.73084397331745,3,32.00352718331232,63.42604916580518,12.806626135535534,1,0
2018-12-31,16.88835853919719,24.10589601922822,43.68460806494598,8,34.269825896205475,67.72152388842693,8.112962503648248,1,0
2023-02-08,20.01765498438109,46.57448842355417,26.788573563870482,8,34.269825896205475,67.72152388842693,0.0,0,1
2019-01-01,25.128402629041304,42.959154819581286,36.822328358875495,3,29.29093770904421,78.62433292224033,0.0,0,1
2023-02-09,65.19783879037931,25.736197794868268,62.01798518824755,3,29.29093770904421,78.62433292224033,13.877337300171742,1,0
2019-01-02,24.08512574269011,28.180479107251394,25.57712183552775,2,30.85547062626312,70.77533356317656,0.0,0,1
2023-02-10,20.02052938167813,35.98650434279111,39.061402609692294,2,30.85547062626312,70.77533356317656,0.0,0,1
2019-01-03,33.88476162156885,24.35491434287676,53.67150601341885,9,26.005137555155407,61.426025200459215,0.0,0,0
2023-02-11,41.07370410169461,71.77469624832307,46.53894788928307,9,26.005137555155407,61.426025200459215,0.0,0,0
2019-01-04,19.771781146387852,7.971805206451769,26.564164938719863,9,34.206107092339735,70.49589162523657,0.0,0,1
2023-02-12,25.52073242433942,33.22269827897751,38.970608436729506,9,34.206107092339735,70.49589162523657,0.0,0,1
2019-01-05,30.570604102436214,24.511293598885068,31.80546616134152,3,34.77124604120704,69.40710209302524,0.0,0,1
2023-02-13,22.857781162238027,21.454815483062415,47.78155656239902,3,34.77124604120704,69.40710209302524,0.0,0,1
2019-01-06,26.20517062110902,46.082762345939166,57.718303927579434,1,30.674924517712466,65.6858983180589,2.6331843870539626,1,0
2023-02-14,24.57275505114393,26.4807378645948,29.32537139593512,1,30.674924517712466,65.6858983180589,0.0,0,1
2019-01-07,26.04471168749727,30.070638475572263,50.33335832323606,6,29.834115084360107,64.49772035303421,8.344806514919386,1,0
2023-02-15,15.472928900467801,23.447520972498708,57.50852503689995,6,29.834115084360107,64.49772035303421,0.0,0,1
2019-01-08,25.04159231538024,15.986482120428484,17.954955433910584,5,32.5911596956155,72.34301931828612,0.0,0,1
2023-02-16,52.000028111248014,55.95867362820499,81.08663720679058,5,32.5911596956155,72.34301931828612,0.0,0,0
2019-01-09,28.507930213104032,21.91822696183059,36.15468232786911,9,28.73796039873157,69.51110665918621,7.708098331531732,1,0
2023-02-17,19.590687356026468,31.72285185622684,45.360862039804374,9,28.73796039873157,69.51110665918621,0.0,0,1
2019-01-10,39.31310915155211,40.79115216669284,54.29437744878337,6,32.132240043704215,77.77373196938731,0.0,0,0
2023-02-18,12.28392542424617,13.101267322515891,26.988405834621837,6,32.132240043704215,77.77373196938731,0.0,0,1
2019-01-11,29.079250364400092,25.250070678271367,29.378564240293255,2,33.44770512853512,69.98817859093731,10.591055604702701,1,0
2023-02-19,35.16895545574075,41.971608206074976,60.22800575595688,2,33.44770512853512,69.98817859093731,0.0,0,1
2019-01-12,24.99197921192707,18.556047631455574,29.60145029699913,7,30.74214345256534,75.09027541971004,0.0,0,1
2023-02-20,34.68513102846875,43.04219186362928,51.6498830789309,7,30.74214345256534,75.09027541971004,0.0,0,0
2019-01-13,17.150774960057305,19.32476650532925,34.071519277806466,4,27.505144942339147,69.91612893438298,0.0,0,1
2023-02-21,31.967894054030047,50.53533215461887,55.39173588496997,4,27.505144942339147,69.91612893438298,0.0,0,1
2019-01-14,14.831635882183448,22.365421038141157,30.441307057477314,10,32.80623904322927,65.83446186728327,0.0,0,1
2023-02-22,18.72509445500853,29.520123369227584,51.155880229914935,10,32.80623904322927,65.83446186728327,0.0,0,1
2019-01-15,9.497381964536228,10.71629456855127,29.159230944990025,4,25.90567875219872,68.92078859334502,0.0,0,1
2023-02-23,40.529005612588406,54.30403111347449,76.96412066594522,4,25.90567875219872,68.92078859334502,0.0,0,0
2019-01-16,17.64036882434756,23.2946814785926,36.48082360295383,5,28.466133806991245,68.37656884237094,0.0,0,1
2023-02-24,44.51880602786056,47.64483066406297,71.57375045977359,5,28.466133806991245,68.37656884237094,0.0,0,0
2019-01-17,16.031958747339683,25.215212474645973,28.185665932587725,8,32.74593968460788,62.901657214921485,10.326905925247543,1,0
2023-02-25,46.121712806526645,63.25919433067218,71.38966627817794,8,32.74593968460788,62.901657214921485,12.570868189121464,1,0
2019-01-18,27.24395522089568,34.006205001362446,28.88337457370956,7,27.66296691884343,64.14648244281086,0.0,0,1
2023-02-26,18.007954016590247,40.83175674267022,42.47058082467067,7,27.66296691884343,64.14648244281086,0.0,0,1
2019-01-19,40.62547264974544,39.83129200070079,58.1664960296915,4,26.56075245481397,79.96837024016878,0.0,0,0
2023-02-27,52.94584850141151,55.588856924830566,57.792534518802505,4,26.56075245481397,79.96837024016878,13.816868474349025,1,0
2019-01-20,43.988134166012,27.33061179564491,37.17678431492669,2,30.766948148784383,65.25289929700604,9.167906239364727,1,0
2023-02-28,27.420249700679786,21.713861062319253,44.407645282353094,2,30.766948148784383,65.25289929700604,0.0,0,1
2019-01-21,19.131391534805065,18.58829006834764,16.56957674747776,9,27.276378815184604,66.30666393126046,0.0,0,1
2023-03-01,45.30178295020388,41.21015587003719,55.23058565662911,9,27.276378815184604,66.30666393126046,0.0,0,0
2019-01-22,28.923629604184597,38.099762840734904,44.33918466645643,9,29.243992165687985,79.44324872676077,0.0,0,0
2023-03-02,38.04216634887191,47.839187144267676,43.16388862050405,9,29.243992165687985,79.44324872676077,7.118818240564792,1,0
2019-01-23,16.776627453128228,30.760410530889633,42.05212714833038,9,28.840895056793457,67.17260185442238,0.0,0,1
2023-03-03,42.63546073369547,66.17382423940009,56.11231984555815,9,28.840895056793457,67.17260185442238,2.9083601339484986,1,0
2019-01-24,23.7779463181213,26.101052296534146,36.8151455823606,1,26.02072876629288,78.91426811544196,0.7114851401074397,1,0
2023-03-04,25.579120609814737,28.88475662866133,54.346639161153476,1,26.02072876629288,78.91426811544196,0.0,0,1
2019-01-25,20.965974275755094,27.357956546748834,29.72476994908849,8,32.15994638818017,70.85010016340995,0.0,0,1
2023-03-05,53.04475991239637,55.67157448780092,56.97773235940471,8,32.15994638818017,70.85010016340995,0.0,0,0
2019-01-26,11.808962349408393,50.11835500722075,60.17511781238456,1,29.032802897973937,65.61418276194206,9.432870376955377,1,0
2023-03-06,18.987003687921955,44.85727570307791,37.96599030524884,1,29.032802897973937,65.61418276194206,0.0,0,1
2019-01-27,12.862803651624704,8.811838444721214,22.559538082556944,7,25.336346263934665,70.47311853634247,0.0,0,1
2023-03-07,37.5738589014669,50.944471507916845,73.35395834799174,7,25.336346263934665,70.47311853634247,0.0,0,0
2019-01-28,25.436305054290017,38.62699247978815,38.302339430651315,9,25.56961697364953,69.14947867170665,9.758302585201191,1,0
2023-03-08,21.406072089434296,22.164635196120617,39.76757388873552,9,25.56961697364953,69.14947867170665,0.0,0,1
2019-01-29,23.228355248484167,15.120166218907546,46.70288647432743,1,25.793854042492093,67.34586023032585,0.0,0,1
2023-03-09,31.208137619235863,37.26504496797425,64.50076834903298,1,25.793854042492093,67.34586023032585,3.0997858848949695,1,0
2019-01-30,8.012200126103656,33.83202600329222,34.6884575797386,7,28.874512597944165,77.50296824846995,0.0,0,1
2023-03-10,22.014472859245178,32.69380504781196,39.475237768041175,7,28.874512597944165,77.50296824846995,0.0,0,1
2019-01-31,8.612048048385528,26.864431694903733,28.198731233740748,7,29.45045085682404,78.34128404233499,0.0,0,1
2023-03-11,53.3538707120569,65.58719584727162,51.890402452281464,7,29.45045085682404,78.34128404233499,0.0,0,0
2019-02-01,35.030297115107075,12.894591984986034,17.971634132623088,3,31.34161670250392,78.56280137334304,0.0,0,1
2023-03-12,51.755984400126444,62.48764374259652,67.6493973900384,3,31.34161670250392,78.56280137334304,2.2092800377598536,1,0
2019-02-02,33.67673744284236,28.35917716207534,34.74434646335806,5,33.88389251911232,79.21415102257178,7.622465616352207,1,0
2023-03-13,20.768377432576763,37.62358773732213,54.033777859845024,5,33.88389251911232,79.21415102257178,0.0,0,1
2019-02-03,25.869894584607586,28.06599717272611,25.066557168758596,8,30.690621183570965,73.50908367307547,0.0,0,1
2023-03-14,18.26041405149186,32.081574766759275,30.865226103172567,8,30.690621183570965,73.50908367307547,0.0,0,1
2019-02-04,37.904287849482905,28.722276971331464,48.66715511933355,4,29.684434659336194,71.15333596296405,0.0,0,0
2023-03-15,35.724350541154216,48.90632810129396,53.39236445036834,4,29.684434659336194,71.15333596296405,7.732336627519643,1,0
2019-02-05,19.611620026698564,30.52847236221333,33.383613790279746,2,26.066609364027812,71.72111174397996,0.0,0,1
2023-03-16,65.26980604775808,69.79417313475334,53.747804451118775,2,26.066609364027812,71.72111174397996,0.0,0,0
2019-02-06,6.618748881987294,7.395619274208089,35.39009633207044,2,28.470719230462088,64.53993278345193,0.0,0,1
2023-03-17,43.62869024593382,38.061094822298614,71.36484323437956,2,28.470719230462088,64.53993278345193,10.182908256854137,1,0
2019-02-07,37.84971410222651,37.49362875920512,26.882103568403043,7,25.30004537270401,79.81259058883231,0.0,0,0
2023-03-18,46.20984017872609,55.49761783002852,75.23348125400835,7,25.30004537270401,79.81259058883231,0.0,0,0
2019-02-08,18.226703542778097,22.55961790547581,39.73512205655301,1,34.360745147762046,77.90400683919347,1.2866173137106267,1,0
2023-03-19,24.78385778164035,19.508814151289318,37.6024777545549,1,34.360745147762046,77.90400683919347,0.0,0,1
2019-02-09,29.05829575911666,6.649217636797195,33.72082984268663,3,33.97447748164618,62.42812050595099,0.0,0,1
2023-03-20,23.12915008345365,35.438411327505584,64.2605379525209,3,33.97447748164618,62.42812050595099,0.0,0,1
2019-02-10,41.128420874686924,49.186629154076876,49.84353694095075,10,30.53001555327141,75.38606980174207,4.172698901140501,1,0
2023-03-21,17.428273043660507,28.15654051978073,57.04729384333986,10,30.53001555327141,75.38606980174207,0.0,0,1
2019-02-11,30.41765863568728,33.13071401195222,38.60064599870194,6,32.776142971282766,71.41781313736519,7.49340373113285,1,0
2023-03-22,46.935092315616416,62.881678235920134,72.88395964536568,6,32.776142971282766,71.41781313736519,0.0,0,0
2019-02-12,17.669985319339585,17.888399460173662,31.610388759078813,4,30.771403283278758,71.96504318394247,0.0,0,1
2023-03-23,21.153080559980943,47.46964200203903,32.0620083018753,4,30.771403283278758,71.96504318394247,0.0,0,1
2019-02-13,36.85823052282637,14.599941507065996,46.09837495362175,4,34.27681892506453,78.09557854490657,10.354957132478297,1,0
2023-03-24,28.1744302305021,43.17734004092574,47.45151738883717,4,34.27681892506453,78.09557854490657,0.0,0,1
2019-02-14,8.393811702799688,13.337223139822648,40.19718530284329,7,31.214766354271447,75.43592899704855,0.0,0,1
2023-03-25,54.1111703906605,73.24009696611355,71.81684300538029,7,31.214766354271447,75.43592899704855,0.0,0,0
2019-02-15,20.804248686457232,16.46074025882458,24.951947170894268,7,32.30677784935856,69.98864651768592,0.0,0,1
2023-03-26,11.873528727012184,18.16662743838238,45.54120181362455,7,32.30677784935856,69.98864651768592,0.0,0,1
2019-02-16,37.48286240584332,24.522631668813535,28.506840514394323,7,31.308387568017444,61.01907023593303,0.0,0,0
2023-03-27,17.934424343096225,29.9235401690828,63.35243108644293,7,31.308387568017444,61.01907023593303,0.0,0,1
2019-02-17,29.082834321387104,20.52031809599546,53.00903178658189,9,27.26609554325597,78.14615652826492,0.0,0,0
2023-03-28,32.819952317220256,58.26527353762157,47.823216892573214,9,27.26609554325597,78.14615652826492,2.146707732430009,1,0
2019-02-18,15.621424796922188,31.040531173374546,30.709998915857884,7,26.297370510808893,70.13474683921918,0.0,0,1
2023-03-29,38.051702577199244,59.95237321323558,42.74090185689394,7,26.297370510808893,70.13474683921918,0.0,0,0
2019-02-19,32.73614272524841,27.834722073761473,34.80113942354243,8,26.165932721482967,75.14503182019736,0.0,0,1
2023-03-30,17.41081772667344,51.24661423766295,52.320461895230345,8,26.165932721482967,75.14503182019736,0.0,0,1
2019-02-20,39.07751070217894,24.946817335260228,27.71749618783413,9,31.904162211389444,69.72450341421745,0.0,0,0
2023-03-31,17.080465723560202,33.38492906560589,49.34123403208128,9,31.904162211389444,69.72450341421745,0.0,0,1
2019-02-21,24.054016906492286,15.416483943534146,24.247038710755625,9,29.24617297329226,60.32824177367898,0.0,0,1
2023-04-01,47.84937142045173,67.9878988873769,74.47231509073093,9,29.24617297329226,60.32824177367898,4.351465920954883,1,0
2019-02-22,36.0483672871798,28.863798107433492,33.44437954385668,2,34.304824234388335,71.54982595206477,0.8735845107898087,1,0
2023-04-02,56.140602268582256,69.88600427197821,40.00669220154108,2,34.304824234388335,71.54982595206477,8.630340118888851,1,0
2019-02-23,28.352670407428366,39.92541820485336,51.26953936404075,7,34.46540618976125,74.3374915233349,7.606357195982363,1,0
2023-04-03,49.46514344646661,49.85882585542336,68.53834478318237,7,34.46540618976125,74.3374915233349,6.082369306586878,1,0
2019-02-24,27.725581934276406,32.65672018384106,39.906110315007055,4,25.58474587339104,76.94090022362911,0.0,0,1
2023-04-04,36.70036783315738,49.73509624014435,78.04713213289538,4,25.58474587339104,76.94090022362911,14.92965792710709,1,0
2019-02-25,13.835457162176464,12.019328289162392,35.961262319124074,5,31.164698538132527,74.78800363869811,0.0,0,1
2023-04-05,21.588272484210343,25.27972374835624,46.47755991938943,5,31.164698538132527,74.78800363869811,0.0,0,1
2019-02-26,24.55846801946433,42.72667245654228,31.943629287121418,2,29.820761161123833,63.52976815321816,0.0,0,0
2023-04-06,56.27667770291697,59.58942825813177,72.69074100184189,2,29.820761161123833,63.52976815321816,0.0,0,0
2019-02-27,30.686826362518026,21.368556242290925,20.210540648309383,10,25.41791884398072,71.036727018849,0.0,0,1
